Object,Property,Property split,Type,Access
MailMergeFieldName,Parent,Parent,Object,R_O
MailMergeFieldName,Name,Name,String,R_O
MailMergeFieldName,Index,Index,Long,R_O
MailMergeFieldNames,Application,Application,Application,R_O
MailMergeFieldNames,Creator,Creator,Long,R_O
MailMergeFieldNames,Parent,Parent,Object,R_O
MailMergeFieldNames,_NewEnum,_New Enum,IUnknown,R_O
MailMergeFieldNames,Count,Count,Long,R_O
MailMergeFields,Application,Application,Application,R_O
MailMergeFields,Creator,Creator,Long,R_O
MailMergeFields,Parent,Parent,Object,R_O
MailMergeFields,_NewEnum,_New Enum,IUnknown,R_O
MailMergeFields,Count,Count,Long,R_O
MailMessage,Application,Application,Application,R_O
MailMessage,Creator,Creator,Long,R_O
MailMessage,Parent,Parent,Object,R_O
MappedDataField,Application,Application,Application,R_O
MappedDataField,Creator,Creator,Long,R_O
MappedDataField,Parent,Parent,Object,R_O
MappedDataField,Index,Index,Long,R_O
MappedDataField,DataFieldName,Data Field Name,String,R_O
MappedDataField,Name,Name,String,R_O
MappedDataField,Value,Value,String,R_O
MappedDataField,DataFieldIndex,Data Field Index,Long,V
MappedDataFields,Application,Application,Application,R_O
MappedDataFields,Creator,Creator,Long,R_O
MappedDataFields,Parent,Parent,Object,R_O
MappedDataFields,Count,Count,Long,R_O
MappedDataFields,_NewEnum,_New Enum,IUnknown,R_O
Model3DFormat,Application,Application,Application,R_O
Model3DFormat,Creator,Creator,Long,R_O
Model3DFormat,Parent,Parent,Object,R_O
Model3DFormat,AutoFit,Auto Fit,MsoTriState,V
Model3DFormat,RotationX,Rotation X,Single,V
Model3DFormat,RotationY,Rotation Y,Single,V
Model3DFormat,RotationZ,Rotation Z,Single,V
Model3DFormat,FieldOfView,Field Of View,Single,V
Model3DFormat,CameraPositionX,Camera Position X,Single,V
Model3DFormat,CameraPositionY,Camera Position Y,Single,V
Model3DFormat,CameraPositionZ,Camera Position Z,Single,V
Model3DFormat,LookAtPointX,Look At Point X,Single,V
Model3DFormat,LookAtPointY,Look At Point Y,Single,V
Model3DFormat,LookAtPointZ,Look At Point Z,Single,V
OLEControl,Left,Left,Single,V
OLEControl,Top,Top,Single,V
OLEControl,Height,Height,Single,V
OLEControl,Width,Width,Single,V
OLEControl,Name,Name,String,V
OLEControl,Automation,Automation,Object,R_O
OLEFormat,Application,Application,Application,R_O
OLEFormat,Creator,Creator,Long,R_O
OLEFormat,Parent,Parent,Object,R_O
OLEFormat,ClassType,Class Type,String,V
OLEFormat,DisplayAsIcon,Display As Icon,Boolean,V
OLEFormat,IconName,Icon Name,String,V
OLEFormat,IconPath,Icon Path,String,R_O
OLEFormat,IconIndex,Icon Index,Long,V
OLEFormat,IconLabel,Icon Label,String,V
OLEFormat,Label,Label,String,R_O
OLEFormat,Object,Object,Object,R_O
OLEFormat,ProgID,Prog ID,String,R_O
OLEFormat,PreserveFormattingOnUpdate,Preserve Formatting On Update,Boolean,V
OMath,Application,Application,Application,R_O
OMath,Creator,Creator,Long,R_O
OMath,Parent,Parent,Object,R_O
OMath,Range,Range,Range,R_O
OMath,Functions,Functions,OMathFunctions,R_O
OMath,Type,Type,WdOMathType,V
OMath,ParentOMath,Parent O Math,OMath,R_O
OMath,ParentFunction,Parent Function,OMathFunction,R_O
OMath,ParentRow,Parent Row,OMathMatRow,R_O
OMath,ParentCol,Parent Col,OMathMatCol,R_O
OMath,ParentArg,Parent Arg,OMath,R_O
OMath,ArgIndex,Arg Index,Long,R_O
OMath,NestingLevel,Nesting Level,Long,R_O
OMath,ArgSize,Arg Size,Long,V
OMath,Breaks,Breaks,OMathBreaks,R_O
OMath,Justification,Justification,WdOMathJc,V
OMath,AlignPoint,Align Point,Long,V
OMathAcc,Application,Application,Application,R_O
OMathAcc,Creator,Creator,Long,R_O
OMathAcc,Parent,Parent,Object,R_O
OMathAcc,E,E,OMath,R_O
OMathAcc,Char,Char,Integer,V
OMathArgs,Application,Application,Application,R_O
OMathArgs,Creator,Creator,Long,R_O
OMathArgs,Parent,Parent,Object,R_O
OMathArgs,Count,Count,Long,R_O
OMathAutoCorrect,Application,Application,Application,R_O
OMathAutoCorrect,Creator,Creator,Long,R_O
OMathAutoCorrect,Parent,Parent,Object,R_O
OMathAutoCorrect,ReplaceText,Replace Text,Boolean,V
OMathAutoCorrect,UseOutsideOMath,Use Outside O Math,Boolean,V
OMathAutoCorrect,Entries,Entries,OMathAutoCorrectEntries,R_O
OMathAutoCorrect,Functions,Functions,OMathRecognizedFunctions,R_O
OMathAutoCorrectEntries,Application,Application,Application,R_O
OMathAutoCorrectEntries,Creator,Creator,Long,R_O
OMathAutoCorrectEntries,Parent,Parent,Object,R_O
OMathAutoCorrectEntries,_NewEnum,_New Enum,IUnknown,R_O
OMathAutoCorrectEntries,Count,Count,Long,R_O
OMathAutoCorrectEntry,Application,Application,Application,R_O
OMathAutoCorrectEntry,Creator,Creator,Long,R_O
OMathAutoCorrectEntry,Parent,Parent,Object,R_O
OMathAutoCorrectEntry,Index,Index,Long,R_O
OMathAutoCorrectEntry,Name,Name,String,V
OMathAutoCorrectEntry,Value,Value,String,V
OMathBar,Application,Application,Application,R_O
OMathBar,Creator,Creator,Long,R_O
OMathBar,Parent,Parent,Object,R_O
OMathBar,E,E,OMath,R_O
OMathBar,BarTop,Bar Top,Boolean,V
OMathBorderBox,Application,Application,Application,R_O
OMathBorderBox,Creator,Creator,Long,R_O
OMathBorderBox,Parent,Parent,Object,R_O
OMathBorderBox,E,E,OMath,R_O
OMathBorderBox,HideTop,Hide Top,Boolean,V
OMathBorderBox,HideBot,Hide Bot,Boolean,V
OMathBorderBox,HideLeft,Hide Left,Boolean,V
OMathBorderBox,HideRight,Hide Right,Boolean,V
OMathBorderBox,StrikeH,Strike H,Boolean,V
OMathBorderBox,StrikeV,Strike V,Boolean,V
OMathBorderBox,StrikeBLTR,Strike BLTR,Boolean,V
OMathBorderBox,StrikeTLBR,Strike TLBR,Boolean,V
OMathBox,Application,Application,Application,R_O
OMathBox,Creator,Creator,Long,R_O
OMathBox,Parent,Parent,Object,R_O
OMathBox,E,E,OMath,R_O
OMathBox,OpEmu,Op Emu,Boolean,V
OMathBox,NoBreak,No Break,Boolean,V
OMathBox,Diff,Diff,Boolean,V
OMathBreak,Application,Application,Application,R_O
OMathBreak,Creator,Creator,Long,R_O
OMathBreak,Parent,Parent,Object,R_O
OMathBreak,Range,Range,Range,R_O
OMathBreak,AlignAt,Align At,Long,V
OMathBreaks,Application,Application,Application,R_O
OMathBreaks,Creator,Creator,Long,R_O
OMathBreaks,Parent,Parent,Object,R_O
OMathBreaks,Count,Count,Long,R_O
OMathDelim,Application,Application,Application,R_O
OMathDelim,Creator,Creator,Long,R_O
OMathDelim,Parent,Parent,Object,R_O
OMathDelim,E,E,OMathArgs,R_O
OMathDelim,BegChar,Beg Char,Integer,V
OMathDelim,SepChar,Sep Char,Integer,V
OMathDelim,EndChar,End Char,Integer,V
OMathDelim,Grow,Grow,Boolean,V
OMathDelim,Shape,Shape,WdOMathShapeType,V
OMathDelim,NoLeftChar,No Left Char,Boolean,V
OMathDelim,NoRightChar,No Right Char,Boolean,V
OMathEqArray,Application,Application,Application,R_O
OMathEqArray,Creator,Creator,Long,R_O
OMathEqArray,Parent,Parent,Object,R_O
OMathEqArray,E,E,OMathArgs,R_O
OMathEqArray,MaxDist,Max Dist,Boolean,V
OMathEqArray,ObjDist,Obj Dist,Boolean,V
OMathEqArray,Align,Align,WdOMathVertAlignType,V
OMathEqArray,RowSpacingRule,Row Spacing Rule,WdOMathSpacingRule,V
OMathEqArray,RowSpacing,Row Spacing,Long,V
OMathFrac,Application,Application,Application,R_O
OMathFrac,Creator,Creator,Long,R_O
OMathFrac,Parent,Parent,Object,R_O
OMathFrac,Num,Num,OMath,R_O
OMathFrac,Den,Den,OMath,R_O
OMathFrac,Type,Type,WdOMathFracType,V
OMathFunc,Application,Application,Application,R_O
OMathFunc,Creator,Creator,Long,R_O
OMathFunc,Parent,Parent,Object,R_O
OMathFunc,FName,F Name,OMath,R_O
OMathFunc,E,E,OMath,R_O
OMathFunction,Type,Type,WdOMathFunctionType,R_O
OMathFunction,Application,Application,Application,R_O
OMathFunction,Creator,Creator,Long,R_O
OMathFunction,Parent,Parent,Object,R_O
OMathFunction,Range,Range,Range,R_O
OMathFunction,Args,Args,OMathArgs,R_O
OMathFunction,Acc,Acc,OMathAcc,R_O
OMathFunction,Bar,Bar,OMathBar,R_O
OMathFunction,Box,Box,OMathBox,R_O
OMathFunction,BorderBox,Border Box,OMathBorderBox,R_O
OMathFunction,Delim,Delim,OMathDelim,R_O
OMathFunction,EqArray,Eq Array,OMathEqArray,R_O
OMathFunction,Frac,Frac,OMathFrac,R_O
OMathFunction,Func,Func,OMathFunc,R_O
OMathFunction,GroupChar,Group Char,OMathGroupChar,R_O
OMathFunction,LimLow,Lim Low,OMathLimLow,R_O
OMathFunction,LimUpp,Lim Upp,OMathLimUpp,R_O
OMathFunction,Mat,Mat,OMathMat,R_O
OMathFunction,Nary,Nary,OMathNary,R_O
OMathFunction,Phantom,Phantom,OMathPhantom,R_O
OMathFunction,ScrPre,Scr Pre,OMathScrPre,R_O
OMathFunction,Rad,Rad,OMathRad,R_O
OMathFunction,ScrSub,Scr Sub,OMathScrSub,R_O
OMathFunction,ScrSubSup,Scr Sub Sup,OMathScrSubSup,R_O
OMathFunction,ScrSup,Scr Sup,OMathScrSup,R_O
OMathFunction,OMath,O Math,OMath,R_O
OMathFunctions,_NewEnum,_New Enum,IUnknown,R_O
OMathFunctions,Application,Application,Application,R_O
OMathFunctions,Creator,Creator,Long,R_O
OMathFunctions,Parent,Parent,Object,R_O
OMathFunctions,Count,Count,Long,R_O
OMathGroupChar,Application,Application,Application,R_O
OMathGroupChar,Creator,Creator,Long,R_O
OMathGroupChar,Parent,Parent,Object,R_O
OMathGroupChar,E,E,OMath,R_O
OMathGroupChar,Char,Char,Integer,V
OMathGroupChar,CharTop,Char Top,Boolean,V
OMathGroupChar,AlignTop,Align Top,Boolean,V
OMathLimLow,Application,Application,Application,R_O
OMathLimLow,Creator,Creator,Long,R_O
OMathLimLow,Parent,Parent,Object,R_O
OMathLimLow,E,E,OMath,R_O
OMathLimLow,Lim,Lim,OMath,R_O
OMathLimUpp,Application,Application,Application,R_O
OMathLimUpp,Creator,Creator,Long,R_O
OMathLimUpp,Parent,Parent,Object,R_O
OMathLimUpp,E,E,OMath,R_O
OMathLimUpp,Lim,Lim,OMath,R_O
OMathMat,Application,Application,Application,R_O
OMathMat,Creator,Creator,Long,R_O
OMathMat,Parent,Parent,Object,R_O
OMathMat,Rows,Rows,OMathMatRows,R_O
OMathMat,Cols,Cols,OMathMatCols,R_O
OMathMat,Cell,Cell,OMath,R_O
OMathMat,Align,Align,WdOMathVertAlignType,V
OMathMat,PlcHoldHidden,Plc Hold Hidden,Boolean,V
OMathMat,RowSpacingRule,Row Spacing Rule,WdOMathSpacingRule,V
OMathMat,RowSpacing,Row Spacing,Long,V
OMathMat,ColSpacing,Col Spacing,Long,V
OMathMat,ColGapRule,Col Gap Rule,WdOMathSpacingRule,V
OMathMat,ColGap,Col Gap,Long,V
OMathMatCol,Application,Application,Application,R_O
OMathMatCol,Creator,Creator,Long,R_O
OMathMatCol,Parent,Parent,Object,R_O
OMathMatCol,Args,Args,OMathArgs,R_O
OMathMatCol,ColIndex,Col Index,Long,R_O
OMathMatCol,Align,Align,WdOMathHorizAlignType,V
OMathMatCols,_NewEnum,_New Enum,IUnknown,R_O
OMathMatCols,Application,Application,Application,R_O
OMathMatCols,Creator,Creator,Long,R_O
OMathMatCols,Parent,Parent,Object,R_O
OMathMatCols,Count,Count,Long,R_O
OMathMatRow,Application,Application,Application,R_O
OMathMatRow,Creator,Creator,Long,R_O
OMathMatRow,Parent,Parent,Object,R_O
OMathMatRow,Args,Args,OMathArgs,R_O
OMathMatRow,RowIndex,Row Index,Long,R_O
OMathMatRows,_NewEnum,_New Enum,IUnknown,R_O
OMathMatRows,Application,Application,Application,R_O
OMathMatRows,Creator,Creator,Long,R_O
OMathMatRows,Parent,Parent,Object,R_O
OMathMatRows,Count,Count,Long,R_O
OMathNary,Application,Application,Application,R_O
OMathNary,Creator,Creator,Long,R_O
OMathNary,Parent,Parent,Object,R_O
OMathNary,Sub,Sub,OMath,R_O
OMathNary,Sup,Sup,OMath,R_O
OMathNary,E,E,OMath,R_O
OMathNary,Char,Char,Integer,V
OMathNary,Grow,Grow,Boolean,V
OMathNary,SubSupLim,Sub Sup Lim,Boolean,V
OMathNary,HideSub,Hide Sub,Boolean,V
OMathNary,HideSup,Hide Sup,Boolean,V
OMathPhantom,Application,Application,Application,R_O
OMathPhantom,Creator,Creator,Long,R_O
OMathPhantom,Parent,Parent,Object,R_O
OMathPhantom,E,E,OMath,R_O
OMathPhantom,Show,Show,Boolean,V
OMathPhantom,ZeroWid,Zero Wid,Boolean,V
OMathPhantom,ZeroAsc,Zero Asc,Boolean,V
OMathPhantom,ZeroDesc,Zero Desc,Boolean,V
OMathPhantom,Transp,Transp,Boolean,V
OMathPhantom,Smash,Smash,Boolean,V
OMathRad,Application,Application,Application,R_O
OMathRad,Creator,Creator,Long,R_O
OMathRad,Parent,Parent,Object,R_O
OMathRad,Deg,Deg,OMath,R_O
OMathRad,E,E,OMath,R_O
OMathRad,HideDeg,Hide Deg,Boolean,V
OMathRecognizedFunction,Application,Application,Application,R_O
OMathRecognizedFunction,Creator,Creator,Long,R_O
OMathRecognizedFunction,Parent,Parent,Object,R_O
OMathRecognizedFunction,Index,Index,Long,R_O
OMathRecognizedFunction,Name,Name,String,R_O
OMathRecognizedFunctions,Application,Application,Application,R_O
OMathRecognizedFunctions,Creator,Creator,Long,R_O
OMathRecognizedFunctions,Parent,Parent,Object,R_O
OMathRecognizedFunctions,_NewEnum,_New Enum,IUnknown,R_O
OMathRecognizedFunctions,Count,Count,Long,R_O
OMaths,_NewEnum,_New Enum,IUnknown,R_O
OMaths,Application,Application,Application,R_O
OMaths,Creator,Creator,Long,R_O
OMaths,Parent,Parent,Object,R_O
OMaths,Count,Count,Long,R_O
OMathScrPre,Application,Application,Application,R_O
OMathScrPre,Creator,Creator,Long,R_O
OMathScrPre,Parent,Parent,Object,R_O
OMathScrPre,Sub,Sub,OMath,R_O
OMathScrPre,Sup,Sup,OMath,R_O
OMathScrPre,E,E,OMath,R_O
OMathScrSub,Application,Application,Application,R_O
OMathScrSub,Creator,Creator,Long,R_O
OMathScrSub,Parent,Parent,Object,R_O
OMathScrSub,E,E,OMath,R_O
OMathScrSub,Sub,Sub,OMath,R_O
OMathScrSubSup,Application,Application,Application,R_O
OMathScrSubSup,Creator,Creator,Long,R_O
OMathScrSubSup,Parent,Parent,Object,R_O
OMathScrSubSup,E,E,OMath,R_O
OMathScrSubSup,Sub,Sub,OMath,R_O
OMathScrSubSup,Sup,Sup,OMath,R_O
OMathScrSubSup,AlignScripts,Align Scripts,Boolean,V
OMathScrSup,Application,Application,Application,R_O
OMathScrSup,Creator,Creator,Long,R_O
OMathScrSup,Parent,Parent,Object,R_O
OMathScrSup,E,E,OMath,R_O
OMathScrSup,Sup,Sup,OMath,R_O
Options,Application,Application,Application,R_O
Options,Creator,Creator,Long,R_O
Options,Parent,Parent,Object,R_O
Options,AllowAccentedUppercase,Allow Accented Uppercase,Boolean,V
Options,Pagination,Pagination,Boolean,V
Options,EnableSound,Enable Sound,Boolean,V
Options,ConfirmConversions,Confirm Conversions,Boolean,V
Options,UpdateLinksAtOpen,Update Links At Open,Boolean,V
Options,SendMailAttach,Send Mail Attach,Boolean,V
Options,MeasurementUnit,Measurement Unit,WdMeasurementUnits,V
Options,ButtonFieldClicks,Button Field Clicks,Long,V
Options,ShortMenuNames,Short Menu Names,Boolean,V
Options,RTFInClipboard,RTF In Clipboard,Boolean,V
Options,UpdateFieldsAtPrint,Update Fields At Print,Boolean,V
Options,PrintProperties,Print Properties,Boolean,V
Options,PrintFieldCodes,Print Field Codes,Boolean,V
Options,PrintComments,Print Comments,Boolean,V
Options,PrintHiddenText,Print Hidden Text,Boolean,V
Options,EnvelopeFeederInstalled,Envelope Feeder Installed,Boolean,R_O
Options,UpdateLinksAtPrint,Update Links At Print,Boolean,V
Options,PrintBackground,Print Background,Boolean,V
Options,PrintDrawingObjects,Print Drawing Objects,Boolean,V
Options,DefaultTray,Default Tray,String,V
Options,DefaultTrayID,Default Tray ID,Long,V
Options,CreateBackup,Create Backup,Boolean,V
Options,SavePropertiesPrompt,Save Properties Prompt,Boolean,V
Options,SaveNormalPrompt,Save Normal Prompt,Boolean,V
Options,SaveInterval,Save Interval,Long,V
Options,BackgroundSave,Background Save,Boolean,V
Options,InsertedTextMark,Inserted Text Mark,WdInsertedTextMark,V
Options,DeletedTextMark,Deleted Text Mark,WdDeletedTextMark,V
Options,RevisedLinesMark,Revised Lines Mark,WdRevisedLinesMark,V
Options,InsertedTextColor,Inserted Text Color,WdColorIndex,V
Options,DeletedTextColor,Deleted Text Color,WdColorIndex,V
Options,RevisedLinesColor,Revised Lines Color,WdColorIndex,V
Options,DefaultFilePath,Default File Path,String,V
Options,Overtype,Overtype,Boolean,V
Options,ReplaceSelection,Replace Selection,Boolean,V
Options,AllowDragAndDrop,Allow Drag And Drop,Boolean,V
Options,AutoWordSelection,Auto Word Selection,Boolean,V
Options,INSKeyForPaste,INS Key For Paste,Boolean,V
Options,SmartCutPaste,Smart Cut Paste,Boolean,V
Options,TabIndentKey,Tab Indent Key,Boolean,V
Options,PictureEditor,Picture Editor,String,V
Options,AnimateScreenMovements,Animate Screen Movements,Boolean,V
Options,RevisedPropertiesMark,Revised Properties Mark,WdRevisedPropertiesMark,V
Options,RevisedPropertiesColor,Revised Properties Color,WdColorIndex,V
Options,SnapToGrid,Snap To Grid,Boolean,V
Options,SnapToShapes,Snap To Shapes,Boolean,V
Options,GridDistanceHorizontal,Grid Distance Horizontal,Single,V
Options,GridDistanceVertical,Grid Distance Vertical,Single,V
Options,GridOriginHorizontal,Grid Origin Horizontal,Single,V
Options,GridOriginVertical,Grid Origin Vertical,Single,V
Options,InlineConversion,Inline Conversion,Boolean,V
Options,IMEAutomaticControl,IME Automatic Control,Boolean,V
Options,AutoFormatApplyHeadings,Auto Format Apply Headings,Boolean,V
Options,AutoFormatApplyLists,Auto Format Apply Lists,Boolean,V
Options,AutoFormatApplyBulletedLists,Auto Format Apply Bulleted Lists,Boolean,V
Options,AutoFormatApplyOtherParas,Auto Format Apply Other Paras,Boolean,V
Options,AutoFormatReplaceQuotes,Auto Format Replace Quotes,Boolean,V
Options,AutoFormatReplaceSymbols,Auto Format Replace Symbols,Boolean,V
Options,AutoFormatReplaceOrdinals,Auto Format Replace Ordinals,Boolean,V
Options,AutoFormatReplaceFractions,Auto Format Replace Fractions,Boolean,V
Options,AutoFormatReplacePlainTextEmphasis,Auto Format Replace Plain Text Emphasis,Boolean,V
Options,AutoFormatPreserveStyles,Auto Format Preserve Styles,Boolean,V
Options,AutoFormatAsYouTypeApplyHeadings,Auto Format As You Type Apply Headings,Boolean,V
Options,AutoFormatAsYouTypeApplyBorders,Auto Format As You Type Apply Borders,Boolean,V
Options,AutoFormatAsYouTypeApplyBulletedLists,Auto Format As You Type Apply Bulleted Lists,Boolean,V
Options,AutoFormatAsYouTypeApplyNumberedLists,Auto Format As You Type Apply Numbered Lists,Boolean,V
Options,AutoFormatAsYouTypeReplaceQuotes,Auto Format As You Type Replace Quotes,Boolean,V
Options,AutoFormatAsYouTypeReplaceSymbols,Auto Format As You Type Replace Symbols,Boolean,V
Options,AutoFormatAsYouTypeReplaceOrdinals,Auto Format As You Type Replace Ordinals,Boolean,V
Options,AutoFormatAsYouTypeReplaceFractions,Auto Format As You Type Replace Fractions,Boolean,V
Options,AutoFormatAsYouTypeReplacePlainTextEmphasis,Auto Format As You Type Replace Plain Text Emphasis,Boolean,V
Options,AutoFormatAsYouTypeFormatListItemBeginning,Auto Format As You Type Format List Item Beginning,Boolean,V
Options,AutoFormatAsYouTypeDefineStyles,Auto Format As You Type Define Styles,Boolean,V
Options,AutoFormatPlainTextWordMail,Auto Format Plain Text Word Mail,Boolean,V
Options,AutoFormatAsYouTypeReplaceHyperlinks,Auto Format As You Type Replace Hyperlinks,Boolean,V
Options,AutoFormatReplaceHyperlinks,Auto Format Replace Hyperlinks,Boolean,V
Options,DefaultHighlightColorIndex,Default Highlight Color Index,WdColorIndex,V
Options,DefaultBorderLineStyle,Default Border Line Style,WdLineStyle,V
Options,CheckSpellingAsYouType,Check Spelling As You Type,Boolean,V
Options,CheckGrammarAsYouType,Check Grammar As You Type,Boolean,V
Options,IgnoreInternetAndFileAddresses,Ignore Internet And File Addresses,Boolean,V
Options,ShowReadabilityStatistics,Show Readability Statistics,Boolean,V
Options,IgnoreUppercase,Ignore Uppercase,Boolean,V
Options,IgnoreMixedDigits,Ignore Mixed Digits,Boolean,V
Options,SuggestFromMainDictionaryOnly,Suggest From Main Dictionary Only,Boolean,V
Options,SuggestSpellingCorrections,Suggest Spelling Corrections,Boolean,V
Options,DefaultBorderLineWidth,Default Border Line Width,WdLineWidth,V
Options,CheckGrammarWithSpelling,Check Grammar With Spelling,Boolean,V
Options,DefaultOpenFormat,Default Open Format,WdOpenFormat,V
Options,PrintDraft,Print Draft,Boolean,V
Options,PrintReverse,Print Reverse,Boolean,V
Options,MapPaperSize,Map Paper Size,Boolean,V
Options,AutoFormatAsYouTypeApplyTables,Auto Format As You Type Apply Tables,Boolean,V
Options,AutoFormatApplyFirstIndents,Auto Format Apply First Indents,Boolean,V
Options,AutoFormatMatchParentheses,Auto Format Match Parentheses,Boolean,V
Options,AutoFormatReplaceFarEastDashes,Auto Format Replace Far East Dashes,Boolean,V
Options,AutoFormatDeleteAutoSpaces,Auto Format Delete Auto Spaces,Boolean,V
Options,AutoFormatAsYouTypeApplyFirstIndents,Auto Format As You Type Apply First Indents,Boolean,V
Options,AutoFormatAsYouTypeApplyDates,Auto Format As You Type Apply Dates,Boolean,V
Options,AutoFormatAsYouTypeApplyClosings,Auto Format As You Type Apply Closings,Boolean,V
Options,AutoFormatAsYouTypeMatchParentheses,Auto Format As You Type Match Parentheses,Boolean,V
Options,AutoFormatAsYouTypeReplaceFarEastDashes,Auto Format As You Type Replace Far East Dashes,Boolean,V
Options,AutoFormatAsYouTypeDeleteAutoSpaces,Auto Format As You Type Delete Auto Spaces,Boolean,V
Options,AutoFormatAsYouTypeInsertClosings,Auto Format As You Type Insert Closings,Boolean,V
Options,AutoFormatAsYouTypeAutoLetterWizard,Auto Format As You Type Auto Letter Wizard,Boolean,V
Options,AutoFormatAsYouTypeInsertOvers,Auto Format As You Type Insert Overs,Boolean,V
Options,DisplayGridLines,Display Grid Lines,Boolean,V
Options,MatchFuzzyCase,Match Fuzzy Case,Boolean,V
Options,MatchFuzzyByte,Match Fuzzy Byte,Boolean,V
Options,MatchFuzzyHiragana,Match Fuzzy Hiragana,Boolean,V
Options,MatchFuzzySmallKana,Match Fuzzy Small Kana,Boolean,V
Options,MatchFuzzyDash,Match Fuzzy Dash,Boolean,V
Options,MatchFuzzyIterationMark,Match Fuzzy Iteration Mark,Boolean,V
Options,MatchFuzzyKanji,Match Fuzzy Kanji,Boolean,V
Options,MatchFuzzyOldKana,Match Fuzzy Old Kana,Boolean,V
Options,MatchFuzzyProlongedSoundMark,Match Fuzzy Prolonged Sound Mark,Boolean,V
Options,MatchFuzzyDZ,Match Fuzzy DZ,Boolean,V
Options,MatchFuzzyBV,Match Fuzzy BV,Boolean,V
Options,MatchFuzzyTC,Match Fuzzy TC,Boolean,V
Options,MatchFuzzyHF,Match Fuzzy HF,Boolean,V
Options,MatchFuzzyZJ,Match Fuzzy ZJ,Boolean,V
Options,MatchFuzzyAY,Match Fuzzy AY,Boolean,V
Options,MatchFuzzyKiKu,Match Fuzzy Ki Ku,Boolean,V
Options,MatchFuzzyPunctuation,Match Fuzzy Punctuation,Boolean,V
Options,MatchFuzzySpace,Match Fuzzy Space,Boolean,V
Options,ApplyFarEastFontsToAscii,Apply Far East Fonts To Ascii,Boolean,V
Options,ConvertHighAnsiToFarEast,Convert High Ansi To Far East,Boolean,V
Options,PrintOddPagesInAscendingOrder,Print Odd Pages In Ascending Order,Boolean,V
Options,PrintEvenPagesInAscendingOrder,Print Even Pages In Ascending Order,Boolean,V
Options,DefaultBorderColorIndex,Default Border Color Index,WdColorIndex,V
Options,EnableMisusedWordsDictionary,Enable Misused Words Dictionary,Boolean,V
Options,AllowCombinedAuxiliaryForms,Allow Combined Auxiliary Forms,Boolean,V
Options,HangulHanjaFastConversion,Hangul Hanja Fast Conversion,Boolean,V
Options,CheckHangulEndings,Check Hangul Endings,Boolean,V
Options,EnableHangulHanjaRecentOrdering,Enable Hangul Hanja Recent Ordering,Boolean,V
Options,MultipleWordConversionsMode,Multiple Word Conversions Mode,WdMultipleWordConversionsMode,V
Options,DefaultBorderColor,Default Border Color,WdColor,V
Options,AllowPixelUnits,Allow Pixel Units,Boolean,V
Options,UseCharacterUnit,Use Character Unit,Boolean,V
Options,AllowCompoundNounProcessing,Allow Compound Noun Processing,Boolean,V
Options,AutoKeyboardSwitching,Auto Keyboard Switching,Boolean,V
Options,DocumentViewDirection,Document View Direction,WdDocumentViewDirection,V
Options,ArabicNumeral,Arabic Numeral,WdArabicNumeral,V
Options,MonthNames,Month Names,WdMonthNames,V
Options,CursorMovement,Cursor Movement,WdCursorMovement,V
Options,VisualSelection,Visual Selection,WdVisualSelection,V
Options,ShowDiacritics,Show Diacritics,Boolean,V
Options,ShowControlCharacters,Show Control Characters,Boolean,V
Options,AddControlCharacters,Add Control Characters,Boolean,V
Options,AddBiDirectionalMarksWhenSavingTextFile,Add Bi Directional Marks When Saving Text File,Boolean,V
Options,StrictInitialAlefHamza,Strict Initial Alef Hamza,Boolean,V
Options,StrictFinalYaa,Strict Final Yaa,Boolean,V
Options,HebrewMode,Hebrew Mode,WdHebSpellStart,V
Options,ArabicMode,Arabic Mode,WdAraSpeller,V
Options,AllowClickAndTypeMouse,Allow Click And Type Mouse,Boolean,V
Options,UseGermanSpellingReform,Use German Spelling Reform,Boolean,V
Options,InterpretHighAnsi,Interpret High Ansi,WdHighAnsiText,V
Options,AddHebDoubleQuote,Add Heb Double Quote,Boolean,V
Options,UseDiffDiacColor,Use Diff Diac Color,Boolean,V
Options,DiacriticColorVal,Diacritic Color Val,WdColor,V
Options,OptimizeForWord97byDefault,Optimize For Word97by Default,Boolean,V
Options,LocalNetworkFile,Local Network File,Boolean,V
Options,TypeNReplace,Type N Replace,Boolean,V
Options,SequenceCheck,Sequence Check,Boolean,V
Options,DisableFeaturesbyDefault,Disable Featuresby Default,Boolean,V
Options,PasteAdjustWordSpacing,Paste Adjust Word Spacing,Boolean,V
Options,PasteAdjustParagraphSpacing,Paste Adjust Paragraph Spacing,Boolean,V
Options,PasteAdjustTableFormatting,Paste Adjust Table Formatting,Boolean,V
Options,PasteSmartStyleBehavior,Paste Smart Style Behavior,Boolean,V
Options,PasteMergeFromPPT,Paste Merge From PPT,Boolean,V
Options,PasteMergeFromXL,Paste Merge From XL,Boolean,V
Options,CtrlClickHyperlinkToOpen,Ctrl Click Hyperlink To Open,Boolean,V
Options,PictureWrapType,Picture Wrap Type,WdWrapTypeMerged,V
Options,DisableFeaturesIntroducedAfterbyDefault,Disable Features Introduced Afterby Default,WdDisableFeaturesIntroducedAfter,V
Options,PasteSmartCutPaste,Paste Smart Cut Paste,Boolean,V
Options,DisplayPasteOptions,Display Paste Options,Boolean,V
Options,PromptUpdateStyle,Prompt Update Style,Boolean,V
Options,DefaultEPostageApp,Default E Postage App,String,V
