Object,Property,Property split,Type,Access
ScrollBar,TopLeftCell,Top Left Cell,Range,R_O
ScrollBar,Visible,Visible,Boolean,V
ScrollBar,Width,Width,Double,V
ScrollBar,ZOrder,Z Order,Long,R_O
ScrollBar,ShapeRange,Shape Range,ShapeRange,R_O
ScrollBar,_Default,_Default,Long,V
ScrollBar,Display3DShading,Display3 D Shading,Boolean,V
ScrollBar,LinkedCell,Linked Cell,String,V
ScrollBar,Max,Max,Long,V
ScrollBar,Min,Min,Long,V
ScrollBar,SmallChange,Small Change,Long,V
ScrollBar,Value,Value,Long,V
ScrollBar,LargeChange,Large Change,Long,V
ScrollBars,Application,Application,Application,R_O
ScrollBars,Creator,Creator,XlCreator,R_O
ScrollBars,Parent,Parent,Object,R_O
ScrollBars,Enabled,Enabled,Boolean,V
ScrollBars,Height,Height,Double,V
ScrollBars,Left,Left,Double,V
ScrollBars,Locked,Locked,Boolean,V
ScrollBars,Placement,Placement,Variant,V
ScrollBars,PrintObject,Print Object,Boolean,V
ScrollBars,Top,Top,Double,V
ScrollBars,Visible,Visible,Boolean,V
ScrollBars,Width,Width,Double,V
ScrollBars,ZOrder,Z Order,Long,R_O
ScrollBars,ShapeRange,Shape Range,ShapeRange,R_O
ScrollBars,_Default,_Default,Long,V
ScrollBars,Display3DShading,Display3 D Shading,Boolean,V
ScrollBars,LinkedCell,Linked Cell,String,V
ScrollBars,Max,Max,Long,V
ScrollBars,Min,Min,Long,V
ScrollBars,SmallChange,Small Change,Long,V
ScrollBars,Value,Value,Long,V
ScrollBars,LargeChange,Large Change,Long,V
ScrollBars,Count,Count,Long,R_O
Series,Application,Application,Application,R_O
Series,Creator,Creator,XlCreator,R_O
Series,Parent,Parent,Object,R_O
Series,AxisGroup,Axis Group,XlAxisGroup,V
Series,ErrorBars,Error Bars,ErrorBars,R_O
Series,Explosion,Explosion,Long,V
Series,Formula,Formula,String,V
Series,FormulaLocal,Formula Local,String,V
Series,FormulaR1C1,Formula R1 C1,String,V
Series,FormulaR1C1Local,Formula R1 C1 Local,String,V
Series,HasDataLabels,Has Data Labels,Boolean,V
Series,HasErrorBars,Has Error Bars,Boolean,V
Series,InvertIfNegative,Invert If Negative,Boolean,V
Series,MarkerBackgroundColor,Marker Background Color,Long,V
Series,MarkerBackgroundColorIndex,Marker Background Color Index,XlColorIndex,V
Series,MarkerForegroundColor,Marker Foreground Color,Long,V
Series,MarkerForegroundColorIndex,Marker Foreground Color Index,XlColorIndex,V
Series,MarkerSize,Marker Size,Long,V
Series,MarkerStyle,Marker Style,XlMarkerStyle,V
Series,Name,Name,String,V
Series,PictureType,Picture Type,XlChartPictureType,V
Series,PlotOrder,Plot Order,Long,V
Series,Smooth,Smooth,Boolean,V
Series,Type,Type,Long,V
Series,ChartType,Chart Type,XlChartType,V
Series,Values,Values,Variant,V
Series,XValues,X Values,Variant,V
Series,BubbleSizes,Bubble Sizes,Variant,V
Series,BarShape,Bar Shape,XlBarShape,V
Series,ApplyPictToSides,Apply Pict To Sides,Boolean,V
Series,ApplyPictToFront,Apply Pict To Front,Boolean,V
Series,ApplyPictToEnd,Apply Pict To End,Boolean,V
Series,Has3DEffect,Has3 D Effect,Boolean,V
Series,Shadow,Shadow,Boolean,V
Series,HasLeaderLines,Has Leader Lines,Boolean,V
Series,LeaderLines,Leader Lines,LeaderLines,R_O
Series,PictureUnit2,Picture Unit2,Double,V
Series,Format,Format,ChartFormat,R_O
Series,PlotColorIndex,Plot Color Index,Long,R_O
Series,InvertColor,Invert Color,Long,V
Series,InvertColorIndex,Invert Color Index,Long,V
Series,IsFiltered,Is Filtered,Boolean,V
Series,ParentDataLabelOption,Parent Data Label Option,XlParentDataLabelOptions,V
Series,QuartileCalculationInclusiveMedian,Quartile Calculation Inclusive Median,Boolean,V
Series,ValueSortOrder,Value Sort Order,XlValueSortOrder,V
Series,GeoProjectionType,Geo Projection Type,XlGeoProjectionType,V
Series,GeoMappingLevel,Geo Mapping Level,XlGeoMappingLevel,V
Series,RegionLabelOption,Region Label Option,XlRegionLabelOptions,V
Series,SeriesColorGradientStyle,Series Color Gradient Style,XlSeriesColorGradientStyle,V
Series,SeriesColorMinGradientStop,Series Color Min Gradient Stop,ChartSeriesGradientStopData,R_O
Series,SeriesColorMidGradientStop,Series Color Mid Gradient Stop,ChartSeriesGradientStopData,R_O
Series,SeriesColorMaxGradientStop,Series Color Max Gradient Stop,ChartSeriesGradientStopData,R_O
SeriesCollection,Application,Application,Application,R_O
SeriesCollection,Creator,Creator,XlCreator,R_O
SeriesCollection,Parent,Parent,Object,R_O
SeriesCollection,Count,Count,Long,R_O
SeriesGradientStopColorFormat,Application,Application,Application,R_O
SeriesGradientStopColorFormat,Creator,Creator,XlCreator,R_O
SeriesGradientStopColorFormat,Parent,Parent,Object,R_O
SeriesGradientStopColorFormat,TintAndShade,Tint And Shade,Single,V
SeriesGradientStopColorFormat,ObjectThemeColor,Object Theme Color,MsoThemeColorIndex,V
SeriesGradientStopColorFormat,RGB,RGB,Long,V
SeriesGradientStopColorFormat,Transparency,Transparency,Single,V
SeriesGradientStopColorFormat,Type,Type,MsoColorType,R_O
SeriesLines,Application,Application,Application,R_O
SeriesLines,Creator,Creator,XlCreator,R_O
SeriesLines,Parent,Parent,Object,R_O
SeriesLines,Name,Name,String,R_O
SeriesLines,Border,Border,Border,R_O
SeriesLines,Format,Format,ChartFormat,R_O
ServerViewableItems,Application,Application,Application,R_O
ServerViewableItems,Creator,Creator,XlCreator,R_O
ServerViewableItems,Parent,Parent,Object,R_O
ServerViewableItems,Count,Count,Long,R_O
ServerViewableItems,_Default,_Default,Object,R_O
ServerViewableItems,_NewEnum,_New Enum,IUnknown,R_O
ShadowFormat,Application,Application,Object,R_O
ShadowFormat,Creator,Creator,Long,R_O
ShadowFormat,Parent,Parent,Object,R_O
ShadowFormat,ForeColor,Fore Color,ColorFormat,V
ShadowFormat,Obscured,Obscured,MsoTriState,V
ShadowFormat,OffsetX,Offset X,Single,V
ShadowFormat,OffsetY,Offset Y,Single,V
ShadowFormat,Transparency,Transparency,Single,V
ShadowFormat,Type,Type,MsoShadowType,V
ShadowFormat,Visible,Visible,MsoTriState,V
ShadowFormat,Style,Style,MsoShadowStyle,V
ShadowFormat,Blur,Blur,Single,V
ShadowFormat,Size,Size,Single,V
ShadowFormat,RotateWithShape,Rotate With Shape,MsoTriState,V
Shape,Application,Application,Application,R_O
Shape,Creator,Creator,XlCreator,R_O
Shape,Parent,Parent,Object,R_O
Shape,Adjustments,Adjustments,Adjustments,R_O
Shape,TextFrame,Text Frame,TextFrame,R_O
Shape,AutoShapeType,Auto Shape Type,MsoAutoShapeType,V
Shape,Callout,Callout,CalloutFormat,R_O
Shape,ConnectionSiteCount,Connection Site Count,Long,R_O
Shape,Connector,Connector,MsoTriState,R_O
Shape,ConnectorFormat,Connector Format,ConnectorFormat,R_O
Shape,Fill,Fill,FillFormat,R_O
Shape,GroupItems,Group Items,GroupShapes,R_O
Shape,Height,Height,Single,V
Shape,HorizontalFlip,Horizontal Flip,MsoTriState,R_O
Shape,Left,Left,Single,V
Shape,Line,Line,LineFormat,R_O
Shape,LockAspectRatio,Lock Aspect Ratio,MsoTriState,V
Shape,Name,Name,String,V
Shape,Nodes,Nodes,ShapeNodes,R_O
Shape,Rotation,Rotation,Single,V
Shape,PictureFormat,Picture Format,PictureFormat,R_O
Shape,Shadow,Shadow,ShadowFormat,R_O
Shape,TextEffect,Text Effect,TextEffectFormat,R_O
Shape,ThreeD,Three D,ThreeDFormat,R_O
Shape,Top,Top,Single,V
Shape,Type,Type,MsoShapeType,R_O
Shape,VerticalFlip,Vertical Flip,MsoTriState,R_O
Shape,Vertices,Vertices,Variant,R_O
Shape,Visible,Visible,MsoTriState,V
Shape,Width,Width,Single,V
Shape,ZOrderPosition,Z Order Position,Long,R_O
Shape,Hyperlink,Hyperlink,Hyperlink,R_O
Shape,BlackWhiteMode,Black White Mode,MsoBlackWhiteMode,V
Shape,OnAction,On Action,String,V
Shape,Locked,Locked,Boolean,V
Shape,TopLeftCell,Top Left Cell,Range,R_O
Shape,BottomRightCell,Bottom Right Cell,Range,R_O
Shape,Placement,Placement,XlPlacement,V
Shape,ControlFormat,Control Format,ControlFormat,R_O
Shape,LinkFormat,Link Format,LinkFormat,R_O
Shape,OLEFormat,OLE Format,OLEFormat,R_O
Shape,FormControlType,Form Control Type,XlFormControl,R_O
Shape,AlternativeText,Alternative Text,String,V
Shape,Child,Child,MsoTriState,R_O
Shape,ParentGroup,Parent Group,Shape,R_O
Shape,ID,ID,Long,R_O
Shape,Chart,Chart,Chart,R_O
Shape,HasChart,Has Chart,MsoTriState,R_O
Shape,TextFrame2,Text Frame2,TextFrame2,R_O
Shape,ShapeStyle,Shape Style,MsoShapeStyleIndex,V
Shape,BackgroundStyle,Background Style,MsoBackgroundStyleIndex,V
Shape,SoftEdge,Soft Edge,SoftEdgeFormat,R_O
Shape,Glow,Glow,GlowFormat,R_O
Shape,Reflection,Reflection,ReflectionFormat,R_O
Shape,HasSmartArt,Has Smart Art,MsoTriState,R_O
Shape,SmartArt,Smart Art,SmartArt,R_O
Shape,Title,Title,String,V
Shape,GraphicStyle,Graphic Style,MsoGraphicStyleIndex,V
Shape,Model3D,Model3 D,Model3DFormat,R_O
Shape,Decorative,Decorative,MsoTriState,V
ShapeNode,Application,Application,Object,R_O
ShapeNode,Creator,Creator,Long,R_O
ShapeNode,Parent,Parent,Object,R_O
ShapeNode,EditingType,Editing Type,MsoEditingType,R_O
ShapeNode,Points,Points,Variant,R_O
ShapeNode,SegmentType,Segment Type,MsoSegmentType,R_O
ShapeNodes,Application,Application,Object,R_O
ShapeNodes,Creator,Creator,Long,R_O
ShapeNodes,Parent,Parent,Object,R_O
ShapeNodes,Count,Count,Long,R_O
ShapeNodes,_NewEnum,_New Enum,IUnknown,R_O
ShapeRange,Application,Application,Application,R_O
ShapeRange,Creator,Creator,XlCreator,R_O
ShapeRange,Parent,Parent,Object,R_O
ShapeRange,Count,Count,Long,R_O
ShapeRange,_NewEnum,_New Enum,IUnknown,R_O
ShapeRange,Adjustments,Adjustments,Adjustments,R_O
ShapeRange,TextFrame,Text Frame,TextFrame,R_O
ShapeRange,AutoShapeType,Auto Shape Type,MsoAutoShapeType,V
ShapeRange,Callout,Callout,CalloutFormat,R_O
ShapeRange,ConnectionSiteCount,Connection Site Count,Long,R_O
ShapeRange,Connector,Connector,MsoTriState,R_O
ShapeRange,ConnectorFormat,Connector Format,ConnectorFormat,R_O
ShapeRange,Fill,Fill,FillFormat,R_O
ShapeRange,GroupItems,Group Items,GroupShapes,R_O
ShapeRange,Height,Height,Single,V
ShapeRange,HorizontalFlip,Horizontal Flip,MsoTriState,R_O
ShapeRange,Left,Left,Single,V
ShapeRange,Line,Line,LineFormat,R_O
ShapeRange,LockAspectRatio,Lock Aspect Ratio,MsoTriState,V
ShapeRange,Name,Name,String,V
ShapeRange,Nodes,Nodes,ShapeNodes,R_O
ShapeRange,Rotation,Rotation,Single,V
ShapeRange,PictureFormat,Picture Format,PictureFormat,R_O
ShapeRange,Shadow,Shadow,ShadowFormat,R_O
ShapeRange,TextEffect,Text Effect,TextEffectFormat,R_O
ShapeRange,ThreeD,Three D,ThreeDFormat,R_O
ShapeRange,Top,Top,Single,V
ShapeRange,Type,Type,MsoShapeType,R_O
ShapeRange,VerticalFlip,Vertical Flip,MsoTriState,R_O
ShapeRange,Vertices,Vertices,Variant,R_O
ShapeRange,Visible,Visible,MsoTriState,V
ShapeRange,Width,Width,Single,V
ShapeRange,ZOrderPosition,Z Order Position,Long,R_O
ShapeRange,BlackWhiteMode,Black White Mode,MsoBlackWhiteMode,V
ShapeRange,AlternativeText,Alternative Text,String,V
ShapeRange,Child,Child,MsoTriState,R_O
ShapeRange,ParentGroup,Parent Group,Shape,R_O
ShapeRange,ID,ID,Long,R_O
ShapeRange,Chart,Chart,Chart,R_O
ShapeRange,HasChart,Has Chart,MsoTriState,R_O
ShapeRange,TextFrame2,Text Frame2,TextFrame2,R_O
ShapeRange,ShapeStyle,Shape Style,MsoShapeStyleIndex,V
ShapeRange,BackgroundStyle,Background Style,MsoBackgroundStyleIndex,V
ShapeRange,SoftEdge,Soft Edge,SoftEdgeFormat,R_O
ShapeRange,Glow,Glow,GlowFormat,R_O
ShapeRange,Reflection,Reflection,ReflectionFormat,R_O
ShapeRange,Title,Title,String,V
ShapeRange,GraphicStyle,Graphic Style,MsoGraphicStyleIndex,V
ShapeRange,Model3D,Model3 D,Model3DFormat,R_O
ShapeRange,Decorative,Decorative,MsoTriState,V
Shapes,Application,Application,Application,R_O
Shapes,Creator,Creator,XlCreator,R_O
Shapes,Parent,Parent,Object,R_O
Shapes,Count,Count,Long,R_O
Shapes,_NewEnum,_New Enum,IUnknown,R_O
Shapes,Range,Range,ShapeRange,R_O
Sheets,Application,Application,Application,R_O
Sheets,Creator,Creator,XlCreator,R_O
Sheets,Parent,Parent,Object,R_O
Sheets,Count,Count,Long,R_O
Sheets,Item,Item,Object,R_O
Sheets,_NewEnum,_New Enum,IUnknown,R_O
Sheets,HPageBreaks,H Page Breaks,HPageBreaks,R_O
Sheets,VPageBreaks,V Page Breaks,VPageBreaks,R_O
Sheets,Visible,Visible,Variant,V
Sheets,_Default,_Default,Object,R_O
SheetViews,Application,Application,Application,R_O
SheetViews,Creator,Creator,XlCreator,R_O
SheetViews,Parent,Parent,Object,R_O
SheetViews,Count,Count,Long,R_O
SheetViews,Item,Item,Object,R_O
SheetViews,_Default,_Default,Object,R_O
Slicer,Application,Application,Application,R_O
Slicer,Creator,Creator,XlCreator,R_O
Slicer,Parent,Parent,Object,R_O
Slicer,Name,Name,String,V
Slicer,Caption,Caption,String,V
Slicer,Top,Top,Double,V
Slicer,Left,Left,Double,V
Slicer,DisableMoveResizeUI,Disable Move Resize UI,Boolean,V
Slicer,Width,Width,Double,V
Slicer,Height,Height,Double,V
Slicer,RowHeight,Row Height,Double,V
Slicer,ColumnWidth,Column Width,Double,V
Slicer,NumberOfColumns,Number Of Columns,Long,V
Slicer,DisplayHeader,Display Header,Boolean,V
Slicer,Locked,Locked,Boolean,V
Slicer,SlicerCache,Slicer Cache,SlicerCache,R_O
Slicer,SlicerCacheLevel,Slicer Cache Level,SlicerCacheLevel,R_O
Slicer,Shape,Shape,Shape,R_O
Slicer,Style,Style,Variant,V
Slicer,ActiveItem,Active Item,SlicerItem,R_O
Slicer,TimelineViewState,Timeline View State,TimelineViewState,R_O
Slicer,SlicerCacheType,Slicer Cache Type,XlSlicerCacheType,R_O
SlicerCache,Application,Application,Application,R_O
SlicerCache,Creator,Creator,XlCreator,R_O
SlicerCache,Parent,Parent,Object,R_O
SlicerCache,Index,Index,Long,R_O
SlicerCache,OLAP,OLAP,Boolean,R_O
SlicerCache,SourceType,Source Type,XlPivotTableSourceType,R_O
SlicerCache,WorkbookConnection,Workbook Connection,WorkbookConnection,R_O
SlicerCache,Slicers,Slicers,Slicers,R_O
SlicerCache,PivotTables,Pivot Tables,SlicerPivotTables,R_O
SlicerCache,SlicerCacheLevels,Slicer Cache Levels,SlicerCacheLevels,R_O
SlicerCache,Name,Name,String,V
SlicerCache,VisibleSlicerItems,Visible Slicer Items,SlicerItems,R_O
SlicerCache,VisibleSlicerItemsList,Visible Slicer Items List,Variant,V
SlicerCache,SlicerItems,Slicer Items,SlicerItems,R_O
SlicerCache,CrossFilterType,Cross Filter Type,XlSlicerCrossFilterType,V
SlicerCache,SortItems,Sort Items,XlSlicerSort,V
SlicerCache,SourceName,Source Name,String,R_O
SlicerCache,SortUsingCustomLists,Sort Using Custom Lists,Boolean,V
SlicerCache,ShowAllItems,Show All Items,Boolean,V
SlicerCache,TimelineState,Timeline State,TimelineState,R_O
SlicerCache,SlicerCacheType,Slicer Cache Type,XlSlicerCacheType,R_O
SlicerCache,FilterCleared,Filter Cleared,Boolean,R_O
SlicerCache,List,List,Boolean,R_O
SlicerCache,RequireManualUpdate,Require Manual Update,Boolean,V
SlicerCache,ListObject,List Object,ListObject,R_O
SlicerCacheLevel,Application,Application,Application,R_O
SlicerCacheLevel,Creator,Creator,XlCreator,R_O
SlicerCacheLevel,Parent,Parent,Object,R_O
SlicerCacheLevel,SlicerItems,Slicer Items,SlicerItems,R_O
SlicerCacheLevel,Count,Count,Long,R_O
SlicerCacheLevel,Ordinal,Ordinal,Long,R_O
SlicerCacheLevel,Name,Name,String,R_O
SlicerCacheLevel,CrossFilterType,Cross Filter Type,XlSlicerCrossFilterType,V
SlicerCacheLevel,SortItems,Sort Items,XlSlicerSort,V
SlicerCacheLevel,VisibleSlicerItemsList,Visible Slicer Items List,Variant,R_O
SlicerCacheLevels,Application,Application,Application,R_O
SlicerCacheLevels,Creator,Creator,XlCreator,R_O
SlicerCacheLevels,Parent,Parent,Object,R_O
SlicerCacheLevels,Count,Count,Long,R_O
SlicerCacheLevels,Item,Item,SlicerCacheLevel,R_O
SlicerCacheLevels,_Default,_Default,SlicerCacheLevel,R_O
SlicerCacheLevels,_NewEnum,_New Enum,IUnknown,R_O
SlicerCaches,Application,Application,Application,R_O
SlicerCaches,Creator,Creator,XlCreator,R_O
SlicerCaches,Parent,Parent,Object,R_O
SlicerCaches,Count,Count,Long,R_O
SlicerCaches,Item,Item,SlicerCache,R_O
SlicerCaches,_Default,_Default,SlicerCache,R_O
SlicerCaches,_NewEnum,_New Enum,IUnknown,R_O
SlicerItem,Application,Application,Application,R_O
SlicerItem,Creator,Creator,XlCreator,R_O
SlicerItem,Parent,Parent,SlicerCache,R_O
SlicerItem,Caption,Caption,String,R_O
SlicerItem,Name,Name,String,R_O
SlicerItem,SourceName,Source Name,Variant,R_O
SlicerItem,SourceNameStandard,Source Name Standard,String,R_O
SlicerItem,Value,Value,String,R_O
SlicerItem,Selected,Selected,Boolean,V
SlicerItem,HasData,Has Data,Boolean,R_O
SlicerItems,Application,Application,Application,R_O
SlicerItems,Creator,Creator,XlCreator,R_O
SlicerItems,Parent,Parent,Object,R_O
SlicerItems,Count,Count,Long,R_O
SlicerItems,Item,Item,SlicerItem,R_O
SlicerItems,_Default,_Default,SlicerItem,R_O
SlicerItems,_NewEnum,_New Enum,IUnknown,R_O
SlicerPivotTables,Application,Application,Application,R_O
SlicerPivotTables,Creator,Creator,XlCreator,R_O
SlicerPivotTables,Parent,Parent,Object,R_O
SlicerPivotTables,Count,Count,Long,R_O
SlicerPivotTables,Item,Item,PivotTable,R_O
SlicerPivotTables,_Default,_Default,PivotTable,R_O
SlicerPivotTables,_NewEnum,_New Enum,IUnknown,R_O
Slicers,Application,Application,Application,R_O
Slicers,Creator,Creator,XlCreator,R_O
Slicers,Parent,Parent,Object,R_O
Slicers,Count,Count,Long,R_O
Slicers,Item,Item,Slicer,R_O
Slicers,_Default,_Default,Slicer,R_O
Slicers,_NewEnum,_New Enum,IUnknown,R_O
SmartTag,Application,Application,Application,R_O
SmartTag,Creator,Creator,XlCreator,R_O
SmartTag,Parent,Parent,Object,R_O
SmartTag,DownloadURL,Download URL,String,R_O
SmartTag,Name,Name,String,R_O
SmartTag,_Default,_Default,String,R_O
SmartTag,XML,XML,String,R_O
SmartTag,Range,Range,Range,R_O
SmartTag,SmartTagActions,Smart Tag Actions,SmartTagActions,R_O
SmartTag,Properties,Properties,CustomProperties,R_O
SmartTagAction,Application,Application,Application,R_O
SmartTagAction,Creator,Creator,XlCreator,R_O
SmartTagAction,Parent,Parent,Object,R_O
SmartTagAction,Name,Name,String,R_O
SmartTagAction,_Default,_Default,String,R_O
SmartTagAction,Type,Type,XlSmartTagControlType,R_O
SmartTagAction,PresentInPane,Present In Pane,Boolean,R_O
SmartTagAction,ExpandHelp,Expand Help,Boolean,V
SmartTagAction,CheckboxState,Checkbox State,Boolean,V
SmartTagAction,TextboxText,Textbox Text,String,V
SmartTagAction,ListSelection,List Selection,Long,V
SmartTagAction,RadioGroupSelection,Radio Group Selection,Long,V
SmartTagAction,ActiveXControl,Active X Control,Object,R_O
SmartTagActions,Application,Application,Application,R_O
SmartTagActions,Creator,Creator,XlCreator,R_O
SmartTagActions,Parent,Parent,Object,R_O
SmartTagActions,Count,Count,Long,R_O
SmartTagActions,_Default,_Default,SmartTagAction,R_O
SmartTagActions,Item,Item,SmartTagAction,R_O
SmartTagActions,_NewEnum,_New Enum,IUnknown,R_O
SmartTagOptions,Application,Application,Application,R_O
SmartTagOptions,Creator,Creator,XlCreator,R_O
SmartTagOptions,Parent,Parent,Object,R_O
SmartTagOptions,DisplaySmartTags,Display Smart Tags,XlSmartTagDisplayMode,V
SmartTagOptions,EmbedSmartTags,Embed Smart Tags,Boolean,V
SmartTagRecognizer,Application,Application,Application,R_O
SmartTagRecognizer,Creator,Creator,XlCreator,R_O
SmartTagRecognizer,Parent,Parent,Object,R_O
SmartTagRecognizer,Enabled,Enabled,Boolean,V
SmartTagRecognizer,progID,prog ID,String,R_O
SmartTagRecognizer,_Default,_Default,String,R_O
SmartTagRecognizer,FullName,Full Name,String,R_O
SmartTagRecognizers,Application,Application,Application,R_O
SmartTagRecognizers,Creator,Creator,XlCreator,R_O
SmartTagRecognizers,Parent,Parent,Object,R_O
SmartTagRecognizers,Count,Count,Long,R_O
SmartTagRecognizers,Item,Item,SmartTagRecognizer,R_O
SmartTagRecognizers,_Default,_Default,SmartTagRecognizer,R_O
SmartTagRecognizers,_NewEnum,_New Enum,IUnknown,R_O
SmartTagRecognizers,Recognize,Recognize,Boolean,V
SmartTags,Application,Application,Application,R_O
SmartTags,Creator,Creator,XlCreator,R_O
SmartTags,Parent,Parent,Object,R_O
SmartTags,Count,Count,Long,R_O
SmartTags,_Default,_Default,SmartTag,R_O
SmartTags,_NewEnum,_New Enum,IUnknown,R_O
Sort,Application,Application,Application,R_O
Sort,Creator,Creator,XlCreator,R_O
Sort,Parent,Parent,Object,R_O
Sort,Rng,Rng,Range,R_O
Sort,Header,Header,XlYesNoGuess,V
Sort,MatchCase,Match Case,Boolean,V
Sort,Orientation,Orientation,XlSortOrientation,V
Sort,SortMethod,Sort Method,XlSortMethod,V
Sort,SortFields,Sort Fields,SortFields,R_O
SortField,Application,Application,Application,R_O
SortField,Creator,Creator,XlCreator,R_O
SortField,Parent,Parent,Object,R_O
SortField,SortOn,Sort On,XlSortOn,V
SortField,SortOnValue,Sort On Value,Object,R_O
SortField,Key,Key,Range,R_O
SortField,Order,Order,XlSortOrder,V
SortField,CustomOrder,Custom Order,Variant,V
SortField,DataOption,Data Option,XlSortDataOption,V
SortField,Priority,Priority,Long,V
SortField,SubField,Sub Field,Variant,V
SortFields,Application,Application,Application,R_O
SortFields,Creator,Creator,XlCreator,R_O
SortFields,Parent,Parent,Object,R_O
SortFields,Item,Item,SortField,R_O
SortFields,Count,Count,Long,R_O
SortFields,_Default,_Default,SortField,R_O
SortFields,_NewEnum,_New Enum,IUnknown,R_O
SoundNote,Application,Application,Application,R_O
SoundNote,Creator,Creator,XlCreator,R_O
SoundNote,Parent,Parent,Object,R_O
SparkAxes,Application,Application,Application,R_O
SparkAxes,Creator,Creator,XlCreator,R_O
SparkAxes,Parent,Parent,Object,R_O
SparkAxes,Vertical,Vertical,SparkVerticalAxis,R_O
SparkAxes,Horizontal,Horizontal,SparkHorizontalAxis,R_O
SparkColor,Application,Application,Application,R_O
SparkColor,Creator,Creator,XlCreator,R_O
SparkColor,Parent,Parent,Object,R_O
SparkColor,Visible,Visible,Boolean,V
SparkColor,Color,Color,FormatColor,R_O
SparkHorizontalAxis,Application,Application,Application,R_O
SparkHorizontalAxis,Creator,Creator,XlCreator,R_O
SparkHorizontalAxis,Parent,Parent,Object,R_O
SparkHorizontalAxis,Axis,Axis,SparkColor,R_O
SparkHorizontalAxis,IsDateAxis,Is Date Axis,Boolean,R_O
SparkHorizontalAxis,RightToLeftPlotOrder,Right To Left Plot Order,Boolean,V
Sparkline,Application,Application,Application,R_O
Sparkline,Creator,Creator,XlCreator,R_O
Sparkline,Parent,Parent,Object,R_O
Sparkline,Location,Location,Range,V
Sparkline,SourceData,Source Data,String,V
SparklineGroup,Application,Application,Application,R_O
SparklineGroup,Creator,Creator,XlCreator,R_O
SparklineGroup,Parent,Parent,Object,R_O
SparklineGroup,Count,Count,Long,R_O
SparklineGroup,Item,Item,Sparkline,R_O
SparklineGroup,_NewEnum,_New Enum,IUnknown,R_O
SparklineGroup,Location,Location,Range,V
SparklineGroup,SourceData,Source Data,String,V
SparklineGroup,DateRange,Date Range,String,V
SparklineGroup,Type,Type,XlSparkType,V
SparklineGroup,SeriesColor,Series Color,FormatColor,R_O
SparklineGroup,Points,Points,SparkPoints,R_O
SparklineGroup,Axes,Axes,SparkAxes,R_O
SparklineGroup,DisplayBlanksAs,Display Blanks As,XlDisplayBlanksAs,V
SparklineGroup,DisplayHidden,Display Hidden,Boolean,V
SparklineGroup,LineWeight,Line Weight,Variant,V
SparklineGroup,PlotBy,Plot By,XlSparklineRowCol,V
SparklineGroups,Application,Application,Application,R_O
SparklineGroups,Creator,Creator,XlCreator,R_O
SparklineGroups,Parent,Parent,Object,R_O
SparklineGroups,Count,Count,Long,R_O
SparklineGroups,Item,Item,SparklineGroup,R_O
SparklineGroups,_NewEnum,_New Enum,IUnknown,R_O
SparklineGroups,_Default,_Default,SparklineGroup,R_O
SparkPoints,Application,Application,Application,R_O
SparkPoints,Creator,Creator,XlCreator,R_O
SparkPoints,Parent,Parent,Object,R_O
SparkPoints,Negative,Negative,SparkColor,R_O
SparkPoints,Markers,Markers,SparkColor,R_O
SparkPoints,Highpoint,Highpoint,SparkColor,R_O
SparkPoints,Lowpoint,Lowpoint,SparkColor,R_O
SparkPoints,Firstpoint,Firstpoint,SparkColor,R_O
SparkPoints,Lastpoint,Lastpoint,SparkColor,R_O
SparkVerticalAxis,Application,Application,Application,R_O
SparkVerticalAxis,Creator,Creator,XlCreator,R_O
SparkVerticalAxis,Parent,Parent,Object,R_O
SparkVerticalAxis,MinScaleType,Min Scale Type,XlSparkScale,V
SparkVerticalAxis,CustomMinScaleValue,Custom Min Scale Value,Variant,V
SparkVerticalAxis,MaxScaleType,Max Scale Type,XlSparkScale,V
SparkVerticalAxis,CustomMaxScaleValue,Custom Max Scale Value,Variant,V
Speech,Direction,Direction,XlSpeakDirection,V
Speech,SpeakCellOnEnter,Speak Cell On Enter,Boolean,V
SpellingOptions,DictLang,Dict Lang,Long,V
SpellingOptions,UserDict,User Dict,String,V
SpellingOptions,IgnoreCaps,Ignore Caps,Boolean,V
SpellingOptions,SuggestMainOnly,Suggest Main Only,Boolean,V
SpellingOptions,IgnoreMixedDigits,Ignore Mixed Digits,Boolean,V
SpellingOptions,IgnoreFileNames,Ignore File Names,Boolean,V
SpellingOptions,GermanPostReform,German Post Reform,Boolean,V
SpellingOptions,KoreanCombineAux,Korean Combine Aux,Boolean,V
SpellingOptions,KoreanUseAutoChangeList,Korean Use Auto Change List,Boolean,V
SpellingOptions,KoreanProcessCompound,Korean Process Compound,Boolean,V
SpellingOptions,HebrewModes,Hebrew Modes,XlHebrewModes,V
SpellingOptions,ArabicModes,Arabic Modes,XlArabicModes,V
SpellingOptions,ArabicStrictAlefHamza,Arabic Strict Alef Hamza,Boolean,V
SpellingOptions,ArabicStrictFinalYaa,Arabic Strict Final Yaa,Boolean,V
SpellingOptions,ArabicStrictTaaMarboota,Arabic Strict Taa Marboota,Boolean,V
SpellingOptions,RussianStrictE,Russian Strict E,Boolean,V
SpellingOptions,SpanishModes,Spanish Modes,XlSpanishModes,V
SpellingOptions,PortugalReform,Portugal Reform,XlPortugueseReform,V
SpellingOptions,BrazilReform,Brazil Reform,XlPortugueseReform,V
Spinner,Application,Application,Application,R_O
Spinner,Creator,Creator,XlCreator,R_O
