Object,Property,Property split,Type,Access
ActionSetting,Application,Application,Application,R_O
ActionSetting,Parent,Parent,Object,R_O
ActionSetting,Action,Action,PpActionType,V
ActionSetting,ActionVerb,Action Verb,String,V
ActionSetting,AnimateAction,Animate Action,MsoTriState,V
ActionSetting,Run,Run,String,V
ActionSetting,SlideShowName,Slide Show Name,String,V
ActionSetting,Hyperlink,Hyperlink,Hyperlink,R_O
ActionSetting,SoundEffect,Sound Effect,SoundEffect,R_O
ActionSetting,ShowAndReturn,Show And Return,MsoTriState,V
ActionSettings,Count,Count,Long,R_O
ActionSettings,Application,Application,Application,R_O
ActionSettings,Parent,Parent,Object,R_O
AddIn,Application,Application,Application,R_O
AddIn,Parent,Parent,Object,R_O
AddIn,FullName,Full Name,String,R_O
AddIn,Name,Name,String,R_O
AddIn,Path,Path,String,R_O
AddIn,Registered,Registered,MsoTriState,V
AddIn,AutoLoad,Auto Load,MsoTriState,V
AddIn,Loaded,Loaded,MsoTriState,V
AddIns,Count,Count,Long,R_O
AddIns,Application,Application,Application,R_O
AddIns,Parent,Parent,Object,R_O
Adjustments,Application,Application,Object,R_O
Adjustments,Creator,Creator,Long,R_O
Adjustments,Parent,Parent,Object,R_O
Adjustments,Count,Count,Long,R_O
Adjustments,Item,Item,Single,V
AnimationBehavior,Application,Application,Application,R_O
AnimationBehavior,Parent,Parent,Object,R_O
AnimationBehavior,Additive,Additive,MsoAnimAdditive,V
AnimationBehavior,Accumulate,Accumulate,MsoAnimAccumulate,V
AnimationBehavior,Type,Type,MsoAnimType,V
AnimationBehavior,MotionEffect,Motion Effect,MotionEffect,R_O
AnimationBehavior,ColorEffect,Color Effect,ColorEffect,R_O
AnimationBehavior,ScaleEffect,Scale Effect,ScaleEffect,R_O
AnimationBehavior,RotationEffect,Rotation Effect,RotationEffect,R_O
AnimationBehavior,PropertyEffect,Property Effect,PropertyEffect,R_O
AnimationBehavior,Timing,Timing,Timing,R_O
AnimationBehavior,CommandEffect,Command Effect,CommandEffect,R_O
AnimationBehavior,FilterEffect,Filter Effect,FilterEffect,R_O
AnimationBehavior,SetEffect,Set Effect,SetEffect,R_O
AnimationBehaviors,Count,Count,Long,R_O
AnimationBehaviors,Application,Application,Application,R_O
AnimationBehaviors,Parent,Parent,Object,R_O
AnimationPoint,Application,Application,Application,R_O
AnimationPoint,Parent,Parent,Object,R_O
AnimationPoint,Time,Time,Single,V
AnimationPoint,Value,Value,Variant,V
AnimationPoint,Formula,Formula,String,V
AnimationPoints,Count,Count,Long,R_O
AnimationPoints,Application,Application,Application,R_O
AnimationPoints,Parent,Parent,Object,R_O
AnimationPoints,Smooth,Smooth,MsoTriState,V
AnimationSettings,Application,Application,Application,R_O
AnimationSettings,Parent,Parent,Object,R_O
AnimationSettings,DimColor,Dim Color,ColorFormat,R_O
AnimationSettings,SoundEffect,Sound Effect,SoundEffect,R_O
AnimationSettings,EntryEffect,Entry Effect,PpEntryEffect,V
AnimationSettings,AfterEffect,After Effect,PpAfterEffect,V
AnimationSettings,AnimationOrder,Animation Order,Long,V
AnimationSettings,AdvanceMode,Advance Mode,PpAdvanceMode,V
AnimationSettings,AdvanceTime,Advance Time,Single,V
AnimationSettings,PlaySettings,Play Settings,PlaySettings,R_O
AnimationSettings,TextLevelEffect,Text Level Effect,PpTextLevelEffect,V
AnimationSettings,TextUnitEffect,Text Unit Effect,PpTextUnitEffect,V
AnimationSettings,Animate,Animate,MsoTriState,V
AnimationSettings,AnimateBackground,Animate Background,MsoTriState,V
AnimationSettings,AnimateTextInReverse,Animate Text In Reverse,MsoTriState,V
AnimationSettings,ChartUnitEffect,Chart Unit Effect,PpChartUnitEffect,V
Application,Presentations,Presentations,Presentations,R_O
Application,Windows,Windows,DocumentWindows,R_O
Application,ActiveWindow,Active Window,DocumentWindow,R_O
Application,ActivePresentation,Active Presentation,Presentation,R_O
Application,SlideShowWindows,Slide Show Windows,SlideShowWindows,R_O
Application,CommandBars,Command Bars,CommandBars,R_O
Application,Path,Path,String,R_O
Application,Name,Name,String,R_O
Application,Caption,Caption,String,V
Application,Build,Build,String,R_O
Application,Version,Version,String,R_O
Application,OperatingSystem,Operating System,String,R_O
Application,ActivePrinter,Active Printer,String,R_O
Application,Creator,Creator,Long,R_O
Application,AddIns,Add Ins,AddIns,R_O
Application,VBE,VBE,VBE,R_O
Application,Left,Left,Single,V
Application,Top,Top,Single,V
Application,Width,Width,Single,V
Application,Height,Height,Single,V
Application,WindowState,Window State,PpWindowState,V
Application,Visible,Visible,MsoTriState,V
Application,Active,Active,MsoTriState,R_O
Application,COMAddIns,COM Add Ins,COMAddIns,R_O
Application,ProductCode,Product Code,String,R_O
Application,LanguageSettings,Language Settings,LanguageSettings,R_O
Application,ShowWindowsInTaskbar,Show Windows In Taskbar,MsoTriState,V
Application,FeatureInstall,Feature Install,MsoFeatureInstall,V
Application,FileDialog,File Dialog,FileDialog,R_O
Application,DisplayGridLines,Display Grid Lines,MsoTriState,V
Application,AutomationSecurity,Automation Security,MsoAutomationSecurity,V
Application,NewPresentation,New Presentation,NewFile,R_O
Application,DisplayAlerts,Display Alerts,PpAlertLevel,V
Application,ShowStartupDialog,Show Startup Dialog,MsoTriState,V
Application,AutoCorrect,Auto Correct,AutoCorrect,R_O
Application,Options,Options,Options,R_O
Application,DisplayDocumentInformationPanel,Display Document Information Panel,Boolean,V
Application,Assistance,Assistance,IAssistance,R_O
Application,ActiveEncryptionSession,Active Encryption Session,Long,R_O
Application,FileConverters,File Converters,FileConverters,R_O
Application,SmartArtLayouts,Smart Art Layouts,SmartArtLayouts,R_O
Application,SmartArtQuickStyles,Smart Art Quick Styles,SmartArtQuickStyles,R_O
Application,SmartArtColors,Smart Art Colors,SmartArtColors,R_O
Application,ProtectedViewWindows,Protected View Windows,ProtectedViewWindows,R_O
Application,ActiveProtectedViewWindow,Active Protected View Window,ProtectedViewWindow,R_O
Application,IsSandboxed,Is Sandboxed,Boolean,R_O
Application,FileValidation,File Validation,MsoFileValidationMode,V
Application,ChartDataPointTrack,Chart Data Point Track,Boolean,V
Application,DisplayGuides,Display Guides,MsoTriState,V
Application,SensitivityLabelPolicy,Sensitivity Label Policy,SensitivityLabelPolicy,R_O
AutoCorrect,DisplayAutoCorrectOptions,Display Auto Correct Options,Boolean,V
AutoCorrect,DisplayAutoLayoutOptions,Display Auto Layout Options,Boolean,V
Axes,Count,Count,Long,R_O
Axes,Creator,Creator,Long,R_O
Axes,Parent,Parent,Object,R_O
Axes,Application,Application,Application,R_O
Axis,AxisBetweenCategories,Axis Between Categories,Boolean,V
Axis,AxisGroup,Axis Group,XlAxisGroup,R_O
Axis,AxisTitle,Axis Title,AxisTitle,R_O
Axis,CategoryNames,Category Names,Variant,V
Axis,Crosses,Crosses,XlAxisCrosses,V
Axis,CrossesAt,Crosses At,Double,V
Axis,HasMajorGridlines,Has Major Gridlines,Boolean,V
Axis,HasMinorGridlines,Has Minor Gridlines,Boolean,V
Axis,HasTitle,Has Title,Boolean,V
Axis,MajorGridlines,Major Gridlines,Gridlines,R_O
Axis,MajorTickMark,Major Tick Mark,XlTickMark,V
Axis,MajorUnit,Major Unit,Double,V
Axis,LogBase,Log Base,Double,V
Axis,TickLabelSpacingIsAuto,Tick Label Spacing Is Auto,Boolean,V
Axis,MajorUnitIsAuto,Major Unit Is Auto,Boolean,V
Axis,MaximumScale,Maximum Scale,Double,V
Axis,MaximumScaleIsAuto,Maximum Scale Is Auto,Boolean,V
Axis,MinimumScale,Minimum Scale,Double,V
Axis,MinimumScaleIsAuto,Minimum Scale Is Auto,Boolean,V
Axis,MinorGridlines,Minor Gridlines,Gridlines,R_O
Axis,MinorTickMark,Minor Tick Mark,XlTickMark,V
Axis,MinorUnit,Minor Unit,Double,V
Axis,MinorUnitIsAuto,Minor Unit Is Auto,Boolean,V
Axis,ReversePlotOrder,Reverse Plot Order,Boolean,V
Axis,ScaleType,Scale Type,XlScaleType,V
Axis,TickLabelPosition,Tick Label Position,XlTickLabelPosition,V
Axis,TickLabels,Tick Labels,TickLabels,R_O
Axis,TickLabelSpacing,Tick Label Spacing,Long,V
Axis,TickMarkSpacing,Tick Mark Spacing,Long,V
Axis,Type,Type,XlAxisType,V
Axis,BaseUnit,Base Unit,XlTimeUnit,V
Axis,BaseUnitIsAuto,Base Unit Is Auto,Boolean,V
Axis,MajorUnitScale,Major Unit Scale,XlTimeUnit,V
Axis,MinorUnitScale,Minor Unit Scale,XlTimeUnit,V
Axis,CategoryType,Category Type,XlCategoryType,V
Axis,Left,Left,Double,R_O
Axis,Top,Top,Double,R_O
Axis,Width,Width,Double,R_O
Axis,Height,Height,Double,R_O
Axis,DisplayUnit,Display Unit,XlDisplayUnit,V
Axis,DisplayUnitCustom,Display Unit Custom,Double,V
Axis,HasDisplayUnitLabel,Has Display Unit Label,Boolean,V
Axis,DisplayUnitLabel,Display Unit Label,DisplayUnitLabel,R_O
Axis,Border,Border,ChartBorder,R_O
Axis,Format,Format,ChartFormat,R_O
Axis,Creator,Creator,Long,R_O
Axis,Parent,Parent,Object,R_O
Axis,Application,Application,Application,R_O
Axis,CategorySortOrder,Category Sort Order,XlCategorySortOrder,V
AxisTitle,Caption,Caption,String,V
AxisTitle,Characters,Characters,ChartCharacters,R_O
AxisTitle,HorizontalAlignment,Horizontal Alignment,Variant,V
AxisTitle,Left,Left,Double,V
AxisTitle,Orientation,Orientation,Variant,V
AxisTitle,Shadow,Shadow,Boolean,V
AxisTitle,Text,Text,String,V
AxisTitle,Top,Top,Double,V
AxisTitle,VerticalAlignment,Vertical Alignment,Variant,V
AxisTitle,Name,Name,String,R_O
AxisTitle,Parent,Parent,Object,R_O
AxisTitle,IncludeInLayout,Include In Layout,Boolean,V
AxisTitle,Position,Position,XlChartElementPosition,V
AxisTitle,Format,Format,ChartFormat,R_O
AxisTitle,Creator,Creator,Long,R_O
AxisTitle,Application,Application,Application,R_O
AxisTitle,ReadingOrder,Reading Order,Long,V
AxisTitle,Height,Height,Double,R_O
AxisTitle,Width,Width,Double,R_O
AxisTitle,Formula,Formula,String,V
AxisTitle,FormulaR1C1,Formula R1 C1,String,V
AxisTitle,FormulaLocal,Formula Local,String,V
AxisTitle,FormulaR1C1Local,Formula R1 C1 Local,String,V
Borders,Count,Count,Long,R_O
Borders,Application,Application,Application,R_O
Borders,Parent,Parent,Object,R_O
Broadcast,Application,Application,Application,R_O
Broadcast,Parent,Parent,Object,R_O
Broadcast,AttendeeUrl,Attendee Url,String,R_O
Broadcast,IsBroadcasting,Is Broadcasting,Boolean,R_O
Broadcast,State,State,MsoBroadcastState,R_O
Broadcast,Capabilities,Capabilities,Long,R_O
Broadcast,SessionID,Session ID,String,R_O
Broadcast,PresenterServiceUrl,Presenter Service Url,String,R_O
BulletFormat,Application,Application,Application,R_O
BulletFormat,Parent,Parent,Object,R_O
BulletFormat,Character,Character,Long,V
BulletFormat,RelativeSize,Relative Size,Single,V
BulletFormat,UseTextColor,Use Text Color,MsoTriState,V
BulletFormat,UseTextFont,Use Text Font,MsoTriState,V
BulletFormat,Font,Font,Font,R_O
BulletFormat,Type,Type,PpBulletType,V
BulletFormat,Style,Style,PpNumberedBulletStyle,V
BulletFormat,StartValue,Start Value,Long,V
BulletFormat,Number,Number,Long,R_O
CalloutFormat,Application,Application,Object,R_O
CalloutFormat,Creator,Creator,Long,R_O
CalloutFormat,Parent,Parent,Object,R_O
CalloutFormat,Accent,Accent,MsoTriState,V
CalloutFormat,Angle,Angle,MsoCalloutAngleType,V
CalloutFormat,AutoAttach,Auto Attach,MsoTriState,V
CalloutFormat,AutoLength,Auto Length,MsoTriState,R_O
CalloutFormat,Border,Border,MsoTriState,V
CalloutFormat,Drop,Drop,Single,R_O
CalloutFormat,DropType,Drop Type,MsoCalloutDropType,R_O
CalloutFormat,Gap,Gap,Single,V
CalloutFormat,Length,Length,Single,R_O
CalloutFormat,Type,Type,MsoCalloutType,V
CanvasShapes,Application,Application,Object,R_O
CanvasShapes,Creator,Creator,Long,R_O
CanvasShapes,Parent,Parent,Object,R_O
CanvasShapes,Count,Count,Long,R_O
CanvasShapes,_NewEnum,_New Enum,IUnknown,R_O
CanvasShapes,Background,Background,Shape,R_O
CategoryCollection,Parent,Parent,Object,R_O
CategoryCollection,Count,Count,Long,R_O
CategoryCollection,Application,Application,Application,R_O
CategoryCollection,Creator,Creator,Long,R_O
Cell,Application,Application,Application,R_O
Cell,Parent,Parent,Object,R_O
Cell,Shape,Shape,Shape,R_O
Cell,Borders,Borders,Borders,R_O
Cell,Selected,Selected,Boolean,R_O
CellRange,Count,Count,Long,R_O
CellRange,Application,Application,Application,R_O
CellRange,Parent,Parent,Object,R_O
CellRange,Borders,Borders,Borders,R_O
Chart,Parent,Parent,Object,R_O
Chart,ChartType,Chart Type,XlChartType,V
Chart,HasDataTable,Has Data Table,Boolean,V
Chart,PlotBy,Plot By,XlRowCol,V
Chart,DataTable,Data Table,DataTable,R_O
Chart,BarShape,Bar Shape,XlBarShape,V
Chart,SideWall,Side Wall,Walls,R_O
Chart,BackWall,Back Wall,Walls,R_O
Chart,ChartStyle,Chart Style,Variant,V
Chart,ShowDataLabelsOverMaximum,Show Data Labels Over Maximum,Boolean,V
Chart,ChartData,Chart Data,ChartData,R_O
Chart,Shapes,Shapes,Shapes,R_O
Chart,Creator,Creator,Long,R_O
Chart,Application,Application,Application,R_O
Chart,AutoScaling,Auto Scaling,Boolean,V
Chart,ChartArea,Chart Area,ChartArea,R_O
Chart,ChartTitle,Chart Title,ChartTitle,R_O
Chart,DepthPercent,Depth Percent,Long,V
Chart,DisplayBlanksAs,Display Blanks As,XlDisplayBlanksAs,V
Chart,Elevation,Elevation,Long,V
Chart,Floor,Floor,Floor,R_O
Chart,GapDepth,Gap Depth,Long,V
Chart,HasAxis,Has Axis,Variant,V
Chart,HasLegend,Has Legend,Boolean,V
Chart,HasTitle,Has Title,Boolean,V
Chart,HeightPercent,Height Percent,Long,V
Chart,Legend,Legend,Legend,R_O
Chart,Name,Name,String,V
Chart,Perspective,Perspective,Long,V
Chart,PlotArea,Plot Area,PlotArea,R_O
Chart,PlotVisibleOnly,Plot Visible Only,Boolean,V
Chart,RightAngleAxes,Right Angle Axes,Variant,V
Chart,Rotation,Rotation,Variant,V
Chart,Walls,Walls,Walls,R_O
Chart,Format,Format,ChartFormat,R_O
Chart,ShowReportFilterFieldButtons,Show Report Filter Field Buttons,Boolean,V
Chart,ShowLegendFieldButtons,Show Legend Field Buttons,Boolean,V
Chart,ShowAxisFieldButtons,Show Axis Field Buttons,Boolean,V
Chart,ShowValueFieldButtons,Show Value Field Buttons,Boolean,V
Chart,ShowAllFieldButtons,Show All Field Buttons,Boolean,V
Chart,AlternativeText,Alternative Text,String,V
Chart,Title,Title,String,V
Chart,CategoryLabelLevel,Category Label Level,XlCategoryLabelLevel,V
Chart,SeriesNameLevel,Series Name Level,XlSeriesNameLevel,V
Chart,ChartColor,Chart Color,Variant,V
ChartArea,Name,Name,String,R_O
ChartArea,Parent,Parent,Object,R_O
ChartArea,Shadow,Shadow,Boolean,V
ChartArea,Height,Height,Double,V
ChartArea,Left,Left,Double,V
ChartArea,Top,Top,Double,V
ChartArea,Width,Width,Double,V
ChartArea,Format,Format,ChartFormat,R_O
ChartArea,Creator,Creator,Long,R_O
ChartArea,Application,Application,Application,R_O
ChartBorder,Color,Color,Variant,V
ChartBorder,ColorIndex,Color Index,Variant,V
ChartBorder,LineStyle,Line Style,Variant,V
ChartBorder,Weight,Weight,Variant,V
ChartBorder,Creator,Creator,Long,R_O
ChartBorder,Parent,Parent,Object,R_O
ChartBorder,Application,Application,Application,R_O
ChartCategory,Parent,Parent,Object,R_O
ChartCategory,Name,Name,String,R_O
ChartCategory,IsFiltered,Is Filtered,Boolean,V
ChartCharacters,Parent,Parent,Object,R_O
ChartCharacters,Caption,Caption,String,V
ChartCharacters,Count,Count,Long,R_O
ChartCharacters,Font,Font,ChartFont,R_O
ChartCharacters,Text,Text,String,V
ChartCharacters,PhoneticCharacters,Phonetic Characters,String,V
ChartCharacters,Creator,Creator,Long,R_O
ChartCharacters,Application,Application,Application,R_O
ChartColorFormat,Parent,Parent,Object,R_O
ChartColorFormat,SchemeColor,Scheme Color,Long,V
ChartColorFormat,_Default,_Default,Long,R_O
ChartColorFormat,Type,Type,Long,R_O
ChartColorFormat,Creator,Creator,Long,R_O
ChartColorFormat,Application,Application,Application,R_O
ChartColorFormat,RGB,RGB,Long,R_O
ChartData,Workbook,Workbook,Object,R_O
ChartData,IsLinked,Is Linked,Boolean,R_O
ChartFillFormat,BackColor,Back Color,ChartColorFormat,R_O
ChartFillFormat,ForeColor,Fore Color,ChartColorFormat,R_O
ChartFillFormat,GradientDegree,Gradient Degree,Single,R_O
ChartFillFormat,TextureName,Texture Name,String,R_O
ChartFillFormat,Creator,Creator,Long,R_O
ChartFillFormat,Parent,Parent,Object,R_O
ChartFillFormat,Application,Application,Application,R_O
ChartFillFormat,GradientColorType,Gradient Color Type,MsoGradientColorType,R_O
ChartFillFormat,GradientStyle,Gradient Style,MsoGradientStyle,R_O
ChartFillFormat,GradientVariant,Gradient Variant,Long,R_O
ChartFillFormat,Pattern,Pattern,MsoPatternType,R_O
ChartFillFormat,PresetGradientType,Preset Gradient Type,MsoPresetGradientType,R_O
ChartFillFormat,PresetTexture,Preset Texture,MsoPresetTexture,R_O
ChartFillFormat,TextureType,Texture Type,MsoTextureType,R_O
ChartFillFormat,Type,Type,MsoFillType,R_O
ChartFillFormat,Visible,Visible,MsoTriState,V
ChartFont,Background,Background,Variant,V
ChartFont,Bold,Bold,Variant,V
ChartFont,Color,Color,Variant,V
ChartFont,ColorIndex,Color Index,Variant,V
ChartFont,FontStyle,Font Style,Variant,V
ChartFont,Italic,Italic,Variant,V
ChartFont,Name,Name,Variant,V
ChartFont,Size,Size,Variant,V
ChartFont,Strikethrough,Strikethrough,Variant,V
ChartFont,Subscript,Subscript,Variant,V
ChartFont,Superscript,Superscript,Variant,V
ChartFont,Underline,Underline,Variant,V
ChartFont,Creator,Creator,Long,R_O
ChartFont,Parent,Parent,Object,R_O
ChartFont,Application,Application,Application,R_O
ChartFormat,Fill,Fill,FillFormat,R_O
ChartFormat,Glow,Glow,GlowFormat,R_O
ChartFormat,Line,Line,LineFormat,R_O
ChartFormat,Parent,Parent,Object,R_O
ChartFormat,PictureFormat,Picture Format,PictureFormat,R_O
ChartFormat,Shadow,Shadow,ShadowFormat,R_O
ChartFormat,SoftEdge,Soft Edge,SoftEdgeFormat,R_O
ChartFormat,TextFrame2,Text Frame2,TextFrame2,R_O
ChartFormat,ThreeD,Three D,ThreeDFormat,R_O
ChartFormat,Creator,Creator,Long,R_O
ChartFormat,Application,Application,Application,R_O
ChartFormat,Adjustments,Adjustments,Adjustments,R_O
ChartFormat,AutoShapeType,Auto Shape Type,MsoAutoShapeType,V
ChartGroup,DownBars,Down Bars,DownBars,R_O
ChartGroup,DropLines,Drop Lines,DropLines,R_O
ChartGroup,HasDropLines,Has Drop Lines,Boolean,V
ChartGroup,HasHiLoLines,Has Hi Lo Lines,Boolean,V
ChartGroup,HasRadarAxisLabels,Has Radar Axis Labels,Boolean,V
ChartGroup,HasSeriesLines,Has Series Lines,Boolean,V
ChartGroup,HasUpDownBars,Has Up Down Bars,Boolean,V
ChartGroup,HiLoLines,Hi Lo Lines,HiLoLines,R_O
ChartGroup,SeriesLines,Series Lines,SeriesLines,R_O
ChartGroup,UpBars,Up Bars,UpBars,R_O
ChartGroup,VaryByCategories,Vary By Categories,Boolean,V
ChartGroup,SizeRepresents,Size Represents,XlSizeRepresents,V
ChartGroup,ShowNegativeBubbles,Show Negative Bubbles,Boolean,V
ChartGroup,SplitType,Split Type,XlChartSplitType,V
ChartGroup,SplitValue,Split Value,Variant,V
ChartGroup,Has3DShading,Has3 D Shading,Boolean,V
ChartGroup,Creator,Creator,Long,R_O
ChartGroup,Parent,Parent,Object,R_O
ChartGroup,Application,Application,Application,R_O
ChartGroup,AxisGroup,Axis Group,XlAxisGroup,V
ChartGroup,BubbleScale,Bubble Scale,Long,V
ChartGroup,DoughnutHoleSize,Doughnut Hole Size,Long,V
ChartGroup,FirstSliceAngle,First Slice Angle,Long,V
ChartGroup,GapWidth,Gap Width,Long,V
ChartGroup,Index,Index,Long,R_O
ChartGroup,Overlap,Overlap,Long,V
ChartGroup,RadarAxisLabels,Radar Axis Labels,TickLabels,R_O
ChartGroup,SecondPlotSize,Second Plot Size,Long,V
ChartGroup,BinsType,Bins Type,XlBinsType,V
ChartGroup,BinWidthValue,Bin Width Value,Double,V
ChartGroup,BinsCountValue,Bins Count Value,Long,V
ChartGroup,BinsOverflowEnabled,Bins Overflow Enabled,Boolean,V
ChartGroup,BinsOverflowValue,Bins Overflow Value,Double,V
ChartGroup,BinsUnderflowEnabled,Bins Underflow Enabled,Boolean,V
ChartGroup,BinsUnderflowValue,Bins Underflow Value,Double,V
ChartGroups,Parent,Parent,Object,R_O
ChartGroups,Count,Count,Long,R_O
ChartGroups,Creator,Creator,Long,R_O
ChartGroups,Application,Application,Application,R_O
ChartTitle,Caption,Caption,String,V
ChartTitle,Characters,Characters,ChartCharacters,R_O
ChartTitle,HorizontalAlignment,Horizontal Alignment,Variant,V
ChartTitle,Left,Left,Double,V
ChartTitle,Orientation,Orientation,Variant,V
ChartTitle,Shadow,Shadow,Boolean,V
ChartTitle,Text,Text,String,V
ChartTitle,Top,Top,Double,V
ChartTitle,VerticalAlignment,Vertical Alignment,Variant,V
ChartTitle,Name,Name,String,R_O
ChartTitle,Parent,Parent,Object,R_O
ChartTitle,IncludeInLayout,Include In Layout,Boolean,V
ChartTitle,Position,Position,XlChartElementPosition,V
ChartTitle,Format,Format,ChartFormat,R_O
ChartTitle,Creator,Creator,Long,R_O
ChartTitle,Application,Application,Application,R_O
ChartTitle,ReadingOrder,Reading Order,Long,V
ChartTitle,Height,Height,Double,R_O
ChartTitle,Width,Width,Double,R_O
ChartTitle,Formula,Formula,String,V
ChartTitle,FormulaR1C1,Formula R1 C1,String,V
ChartTitle,FormulaLocal,Formula Local,String,V
ChartTitle,FormulaR1C1Local,Formula R1 C1 Local,String,V
Coauthoring,Application,Application,Application,R_O
Coauthoring,Parent,Parent,Object,R_O
Coauthoring,MergeMode,Merge Mode,Boolean,R_O
Coauthoring,FavorServerEditsDuringMerge,Favor Server Edits During Merge,Boolean,V
Coauthoring,PendingUpdates,Pending Updates,Boolean,R_O
Collection,Count,Count,Long,R_O
ColorEffect,Application,Application,Application,R_O
ColorEffect,Parent,Parent,Object,R_O
ColorEffect,By,By,ColorFormat,R_O
ColorEffect,From,From,ColorFormat,R_O
ColorEffect,To,To,ColorFormat,R_O
ColorFormat,Application,Application,Object,R_O
ColorFormat,Creator,Creator,Long,R_O
ColorFormat,Parent,Parent,Object,R_O
ColorFormat,RGB,RGB,MsoRGBType,V
ColorFormat,Type,Type,MsoColorType,R_O
ColorFormat,SchemeColor,Scheme Color,PpColorSchemeIndex,V
ColorFormat,TintAndShade,Tint And Shade,Single,V
ColorFormat,ObjectThemeColor,Object Theme Color,MsoThemeColorIndex,V
ColorFormat,Brightness,Brightness,Single,V
ColorScheme,Count,Count,Long,R_O
ColorScheme,Application,Application,Application,R_O
ColorScheme,Parent,Parent,Object,R_O
ColorSchemes,Count,Count,Long,R_O
ColorSchemes,Application,Application,Application,R_O
ColorSchemes,Parent,Parent,Object,R_O
Column,Application,Application,Application,R_O
Column,Parent,Parent,Object,R_O
Column,Cells,Cells,CellRange,R_O
Column,Width,Width,Single,V
Columns,Count,Count,Long,R_O
Columns,Application,Application,Application,R_O
Columns,Parent,Parent,Object,R_O
CommandEffect,Application,Application,Application,R_O
CommandEffect,Parent,Parent,Object,R_O
CommandEffect,Type,Type,MsoAnimCommandType,V
CommandEffect,Command,Command,String,V
CommandEffect,bookmark,bookmark,String,V
Comment,Application,Application,Application,R_O
Comment,Parent,Parent,Object,R_O
Comment,Author,Author,String,R_O
Comment,AuthorInitials,Author Initials,String,R_O
Comment,Text,Text,String,R_O
Comment,DateTime,Date Time,Date,R_O
Comment,AuthorIndex,Author Index,Long,R_O
Comment,Left,Left,Single,R_O
Comment,Top,Top,Single,R_O
Comment,ProviderID,Provider ID,String,R_O
Comment,UserID,User ID,String,R_O
Comment,TimeZoneBias,Time Zone Bias,Long,R_O
Comment,Replies,Replies,Comments,R_O
Comment,Collapsed,Collapsed,Boolean,R_O
Comments,Count,Count,Long,R_O
Comments,Application,Application,Application,R_O
Comments,Parent,Parent,Object,R_O
ConnectorFormat,Application,Application,Object,R_O
ConnectorFormat,Creator,Creator,Long,R_O
ConnectorFormat,Parent,Parent,Object,R_O
ConnectorFormat,BeginConnected,Begin Connected,MsoTriState,R_O
ConnectorFormat,BeginConnectedShape,Begin Connected Shape,Shape,R_O
ConnectorFormat,BeginConnectionSite,Begin Connection Site,Long,R_O
ConnectorFormat,EndConnected,End Connected,MsoTriState,R_O
ConnectorFormat,EndConnectedShape,End Connected Shape,Shape,R_O
ConnectorFormat,EndConnectionSite,End Connection Site,Long,R_O
ConnectorFormat,Type,Type,MsoConnectorType,V
Corners,Creator,Creator,Long,R_O
Corners,Application,Application,Application,R_O
CustomerData,Count,Count,Long,R_O
CustomerData,Application,Application,Application,R_O
CustomerData,Parent,Parent,Object,R_O
CustomLayout,Application,Application,Application,R_O
CustomLayout,Parent,Parent,Object,R_O
CustomLayout,Shapes,Shapes,Shapes,R_O
CustomLayout,HeadersFooters,Headers Footers,HeadersFooters,R_O
CustomLayout,Background,Background,ShapeRange,R_O
CustomLayout,Name,Name,String,V
CustomLayout,Height,Height,Single,R_O
CustomLayout,Width,Width,Single,R_O
CustomLayout,Hyperlinks,Hyperlinks,Hyperlinks,R_O
CustomLayout,Design,Design,Design,R_O
CustomLayout,TimeLine,Time Line,TimeLine,R_O
CustomLayout,SlideShowTransition,Slide Show Transition,SlideShowTransition,R_O
CustomLayout,MatchingName,Matching Name,String,V
CustomLayout,Preserved,Preserved,MsoTriState,V
CustomLayout,Index,Index,Long,R_O
CustomLayout,DisplayMasterShapes,Display Master Shapes,MsoTriState,V
CustomLayout,FollowMasterBackground,Follow Master Background,MsoTriState,V
CustomLayout,ThemeColorScheme,Theme Color Scheme,ThemeColorScheme,R_O
CustomLayout,CustomerData,Customer Data,CustomerData,R_O
CustomLayout,Guides,Guides,Guides,R_O
CustomLayouts,Count,Count,Long,R_O
CustomLayouts,Application,Application,Application,R_O
CustomLayouts,Parent,Parent,Object,R_O
DataLabel,Parent,Parent,Object,R_O
DataLabel,Name,Name,String,R_O
DataLabel,Caption,Caption,String,V
DataLabel,Characters,Characters,ChartCharacters,R_O
DataLabel,HorizontalAlignment,Horizontal Alignment,Variant,V
DataLabel,Left,Left,Double,V
DataLabel,Orientation,Orientation,Variant,V
DataLabel,Shadow,Shadow,Boolean,V
DataLabel,Text,Text,String,V
DataLabel,Top,Top,Double,V
DataLabel,VerticalAlignment,Vertical Alignment,Variant,V
DataLabel,ReadingOrder,Reading Order,Long,V
DataLabel,AutoText,Auto Text,Boolean,V
DataLabel,NumberFormat,Number Format,String,V
DataLabel,NumberFormatLinked,Number Format Linked,Boolean,V
DataLabel,NumberFormatLocal,Number Format Local,Variant,V
DataLabel,ShowLegendKey,Show Legend Key,Boolean,V
DataLabel,Position,Position,XlDataLabelPosition,V
DataLabel,ShowSeriesName,Show Series Name,Boolean,V
DataLabel,ShowCategoryName,Show Category Name,Boolean,V
DataLabel,ShowValue,Show Value,Boolean,V
DataLabel,ShowPercentage,Show Percentage,Boolean,V
DataLabel,ShowBubbleSize,Show Bubble Size,Boolean,V
DataLabel,Separator,Separator,Variant,V
