Owner,Kind,Constant,Value,Description
MsoAnimAccumulate,Enumeration,msoAnimAccumulateNone,1,Does not accumulate.
MsoAnimAccumulate,Enumeration,msoAnimAccumulateAlways,2,Accumulates with other animation behaviors.
MsoAnimAdditive,Enumeration,msoAnimAdditiveAddBase,1,Uses the animation behavior of the base animations.
MsoAnimAdditive,Enumeration,msoAnimAdditiveAddSum,2,Adds together the animation behavior of multiple animations.
MsoAnimAfterEffect,Enumeration,msoAnimAfterEffectMixed,-1,Mixed
MsoAnimAfterEffect,Enumeration,msoAnimAfterEffectNone,0,Unchanged
MsoAnimAfterEffect,Enumeration,msoAnimAfterEffectDim,1,Dimmed
MsoAnimAfterEffect,Enumeration,msoAnimAfterEffectHide,2,Hidden
MsoAnimAfterEffect,Enumeration,msoAnimAfterEffectHideOnNextClick,3,Hidden on the next mouse click
MsoAnimateByLevel,Enumeration,msoAnimateLevelMixed,-1,Animate level mixed
MsoAnimateByLevel,Enumeration,msoAnimateLevelNone,0,Animate level none
MsoAnimateByLevel,Enumeration,msoAnimateTextByAllLevels,1,Animate text by all levels
MsoAnimateByLevel,Enumeration,msoAnimateTextByFirstLevel,2,Animate text by first level
MsoAnimateByLevel,Enumeration,msoAnimateTextBySecondLevel,3,Animate text by second level
MsoAnimateByLevel,Enumeration,msoAnimateTextByThirdLevel,4,Animate text by third level
MsoAnimateByLevel,Enumeration,msoAnimateTextByFourthLevel,5,Animate text by fourth level
MsoAnimateByLevel,Enumeration,msoAnimateTextByFifthLevel,6,Animate text by fifth level
MsoAnimateByLevel,Enumeration,msoAnimateChartAllAtOnce,7,Animate chart all at once
MsoAnimateByLevel,Enumeration,msoAnimateChartByCategory,8,Animate chart by category
MsoAnimateByLevel,Enumeration,msoAnimateChartByCategoryElements,9,Animate chart by category elements
MsoAnimateByLevel,Enumeration,msoAnimateChartBySeries,10,Animate chart by series
MsoAnimateByLevel,Enumeration,msoAnimateChartBySeriesElements,11,Animate chart by series elements
MsoAnimateByLevel,Enumeration,msoAnimateDiagramAllAtOnce,12,Animate diagram all at once
MsoAnimateByLevel,Enumeration,msoAnimateDiagramDepthByNode,13,Animate diagram depth by node
MsoAnimateByLevel,Enumeration,msoAnimateDiagramDepthByBranch,14,Animate diagram depth by branch
MsoAnimateByLevel,Enumeration,msoAnimateDiagramBreadthByNode,15,Animate diagram breadth by node
MsoAnimateByLevel,Enumeration,msoAnimateDiagramBreadthByLevel,16,Animate diagram breadth by level
MsoAnimateByLevel,Enumeration,msoAnimateDiagramClockwise,17,Animate diagram clockwise
MsoAnimateByLevel,Enumeration,msoAnimateDiagramClockwiseIn,18,Animate diagram clockwise in
MsoAnimateByLevel,Enumeration,msoAnimateDiagramClockwiseOut,19,Animate diagram clockwise out
MsoAnimateByLevel,Enumeration,msoAnimateDiagramCounterClockwise,20,Animate diagram counter-clockwise
MsoAnimateByLevel,Enumeration,msoAnimateDiagramCounterClockwiseIn,21,Animate diagram counter-clockwise in
MsoAnimateByLevel,Enumeration,msoAnimateDiagramCounterClockwiseOut,22,Animate diagram counter-clockwise out
MsoAnimateByLevel,Enumeration,msoAnimateDiagramInByRing,23,Animate diagram in by ring
MsoAnimateByLevel,Enumeration,msoAnimateDiagramOutByRing,24,Animate diagram out by ring
MsoAnimateByLevel,Enumeration,msoAnimateDiagramUp,25,Animate diagram up
MsoAnimateByLevel,Enumeration,msoAnimateDiagramDown,26,Animate diagram down
MsoAnimCommandType,Enumeration,msoAnimCommandTypeEvent,0,Event
MsoAnimCommandType,Enumeration,msoAnimCommandTypeCall,1,Call
MsoAnimCommandType,Enumeration,msoAnimCommandTypeVerb,2,Verb
MsoAnimDirection,Enumeration,msoAnimDirectionNone,0,None
MsoAnimDirection,Enumeration,msoAnimDirectionUp,1,Moves Up
MsoAnimDirection,Enumeration,msoAnimDirectionRight,2,Moves to the Right
MsoAnimDirection,Enumeration,msoAnimDirectionDown,3,Down
MsoAnimDirection,Enumeration,msoAnimDirectionLeft,4,Appears from Left
MsoAnimDirection,Enumeration,msoAnimDirectionOrdinalMask,5,Ordinal Mask
MsoAnimDirection,Enumeration,msoAnimDirectionUpLeft,6,Moves up to the Left
MsoAnimDirection,Enumeration,msoAnimDirectionUpRight,7,Moves up to the Right
MsoAnimDirection,Enumeration,msoAnimDirectionDownRight,8,Down Right
MsoAnimDirection,Enumeration,msoAnimDirectionDownLeft,9,Down Left
MsoAnimDirection,Enumeration,msoAnimDirectionTop,10,Moves to the Top
MsoAnimDirection,Enumeration,msoAnimDirectionBottom,11,Bottom
MsoAnimDirection,Enumeration,msoAnimDirectionTopLeft,12,Moves to the Top Left
MsoAnimDirection,Enumeration,msoAnimDirectionTopRight,13,Moves to the Top Right
MsoAnimDirection,Enumeration,msoAnimDirectionBottomRight,14,Bottom Right
MsoAnimDirection,Enumeration,msoAnimDirectionBottomLeft,15,Bottom Left
MsoAnimDirection,Enumeration,msoAnimDirectionHorizontal,16,Horizontal
MsoAnimDirection,Enumeration,msoAnimDirectionVertical,17,Moves Vertically
MsoAnimDirection,Enumeration,msoAnimDirectionAcross,18,Across
MsoAnimDirection,Enumeration,msoAnimDirectionIn,19,In
MsoAnimDirection,Enumeration,msoAnimDirectionOut,20,Out
MsoAnimDirection,Enumeration,msoAnimDirectionClockwise,21,Clockwise
MsoAnimDirection,Enumeration,msoAnimDirectionCounterclockwise,22,Counterclockwise
MsoAnimDirection,Enumeration,msoAnimDirectionHorizontalIn,23,Horizontal In
MsoAnimDirection,Enumeration,msoAnimDirectionHorizontalOut,24,Horizontal Out
MsoAnimDirection,Enumeration,msoAnimDirectionVerticalIn,25,Moves Vertically In
MsoAnimDirection,Enumeration,msoAnimDirectionVerticalOut,26,Moves Vertically Out
MsoAnimDirection,Enumeration,msoAnimDirectionSlightly,27,Slightly
MsoAnimDirection,Enumeration,msoAnimDirectionCenter,28,Center
MsoAnimDirection,Enumeration,msoAnimDirectionInSlightly,29,In Slightly
MsoAnimDirection,Enumeration,msoAnimDirectionInCenter,30,In Center
MsoAnimDirection,Enumeration,msoAnimDirectionInBottom,31,In Bottom
MsoAnimDirection,Enumeration,msoAnimDirectionOutSlightly,32,Slightly Out
MsoAnimDirection,Enumeration,msoAnimDirectionOutCenter,33,Moves out from the Center
MsoAnimDirection,Enumeration,msoAnimDirectionOutBottom,34,Moves out from the Bottom
MsoAnimDirection,Enumeration,msoAnimDirectionFontBold,35,Bold style is used
MsoAnimDirection,Enumeration,msoAnimDirectionFontItalic,36,Italic style is used
MsoAnimDirection,Enumeration,msoAnimDirectionFontUnderline,37,Underlined style is used
MsoAnimDirection,Enumeration,msoAnimDirectionFontStrikethrough,38,Strikethrough style is used
MsoAnimDirection,Enumeration,msoAnimDirectionFontShadow,39,Shadow style is used
MsoAnimDirection,Enumeration,msoAnimDirectionFontAllCaps,40,Text is all caps
MsoAnimDirection,Enumeration,msoAnimDirectionInstant,41,Appears Instantly
MsoAnimDirection,Enumeration,msoAnimDirectionGradual,42,Gradual
MsoAnimDirection,Enumeration,msoAnimDirectionCycleClockwise,43,Cycle Clockwise
MsoAnimDirection,Enumeration,msoAnimDirectionCycleCounterclockwise,44,Cycle Counterclockwise
MsoAnimEffect,Enumeration,msoAnimEffectCustom,0,Custom Effect
MsoAnimEffect,Enumeration,msoAnimEffectAppear,1,Appears
MsoAnimEffect,Enumeration,msoAnimEffectFly,2,Fly Effect
MsoAnimEffect,Enumeration,msoAnimEffectBlinds,3,Blinds
MsoAnimEffect,Enumeration,msoAnimEffectBox,4,Box
MsoAnimEffect,Enumeration,msoAnimEffectCheckerboard,5,Checkerboard Effect
MsoAnimEffect,Enumeration,msoAnimEffectCircle,6,Circle
MsoAnimEffect,Enumeration,msoAnimEffectCrawl,7,Crawl Effect
MsoAnimEffect,Enumeration,msoAnimEffectDiamond,8,Diamond Effect
MsoAnimEffect,Enumeration,msoAnimEffectDissolve,9,Dissolve Effect
MsoAnimEffect,Enumeration,msoAnimEffectFade,10,Fade Effect
MsoAnimEffect,Enumeration,msoAnimEffectFlashOnce,11,Flash Once
MsoAnimEffect,Enumeration,msoAnimEffectPeek,12,Peek effect
MsoAnimEffect,Enumeration,msoAnimEffectPlus,13,Plus effect
MsoAnimEffect,Enumeration,msoAnimEffectRandomBars,14,Random Bars effect
MsoAnimEffect,Enumeration,msoAnimEffectSpiral,15,Spiral effect
MsoAnimEffect,Enumeration,msoAnimEffectSplit,16,Split effect
MsoAnimEffect,Enumeration,msoAnimEffectStretch,17,Stretch effect
MsoAnimEffect,Enumeration,msoAnimEffectStrips,18,Strips effect
MsoAnimEffect,Enumeration,msoAnimEffectSwivel,19,Swivel effect
MsoAnimEffect,Enumeration,msoAnimEffectWedge,20,Wedge effect
MsoAnimEffect,Enumeration,msoAnimEffectWheel,21,Wheel effect
MsoAnimEffect,Enumeration,msoAnimEffectWipe,22,Wipe effect
MsoAnimEffect,Enumeration,msoAnimEffectZoom,23,Zoom effect
MsoAnimEffect,Enumeration,msoAnimEffectRandomEffects,24,Random effects
MsoAnimEffect,Enumeration,msoAnimEffectBoomerang,25,Boomerangs
MsoAnimEffect,Enumeration,msoAnimEffectBounce,26,Bounce
MsoAnimEffect,Enumeration,msoAnimEffectColorReveal,27,Color Revealed
MsoAnimEffect,Enumeration,msoAnimEffectCredits,28,Credits Effect
MsoAnimEffect,Enumeration,msoAnimEffectEaseIn,29,EaseIn Effect
MsoAnimEffect,Enumeration,msoAnimEffectFloat,30,Float Effect
MsoAnimEffect,Enumeration,msoAnimEffectGrowAndTurn,31,Grow and Turn Effect
MsoAnimEffect,Enumeration,msoAnimEffectLightSpeed,32,Light Speed Effect
MsoAnimEffect,Enumeration,msoAnimEffectPinwheel,33,Pinwel effect
MsoAnimEffect,Enumeration,msoAnimEffectRiseUp,34,Rise Up effect
MsoAnimEffect,Enumeration,msoAnimEffectSwish,35,Swish effect
MsoAnimEffect,Enumeration,msoAnimEffectThinLine,36,Thin line effect
MsoAnimEffect,Enumeration,msoAnimEffectUnfold,37,Unfold effect
MsoAnimEffect,Enumeration,msoAnimEffectWhip,38,Whip effect
MsoAnimEffect,Enumeration,msoAnimEffectAscend,39,Ascends
MsoAnimEffect,Enumeration,msoAnimEffectCenterRevolve,40,Center Revolves
MsoAnimEffect,Enumeration,msoAnimEffectFadedSwivel,41,Faded Swivel Effect
MsoAnimEffect,Enumeration,msoAnimEffectDescend,42,Descend Effect
MsoAnimEffect,Enumeration,msoAnimEffectSling,43,Sling effect
MsoAnimEffect,Enumeration,msoAnimEffectSpinner,44,Spinner effect
MsoAnimEffect,Enumeration,msoAnimEffectStretchy,45,Stretchy effect
MsoAnimEffect,Enumeration,msoAnimEffectZip,46,Zip effect
MsoAnimEffect,Enumeration,msoAnimEffectArcUp,47,Arcs Up
MsoAnimEffect,Enumeration,msoAnimEffectFadedZoom,48,Faded Zoom Effect
MsoAnimEffect,Enumeration,msoAnimEffectGlide,49,Glide Effect
MsoAnimEffect,Enumeration,msoAnimEffectExpand,50,Expand Effect
MsoAnimEffect,Enumeration,msoAnimEffectFlip,51,Flip Effect
MsoAnimEffect,Enumeration,msoAnimEffectShimmer,52,Shimmer effect
MsoAnimEffect,Enumeration,msoAnimEffectFold,53,Fold Effect
MsoAnimEffect,Enumeration,msoAnimEffectChangeFillColor,54,FillColor Changes
MsoAnimEffect,Enumeration,msoAnimEffectChangeFont,55,Font Changes
MsoAnimEffect,Enumeration,msoAnimEffectChangeFontColor,56,Font Color Changes
MsoAnimEffect,Enumeration,msoAnimEffectChangeFontSize,57,Font Size Changes
MsoAnimEffect,Enumeration,msoAnimEffectChangeFontStyle,58,Font Style Changes
MsoAnimEffect,Enumeration,msoAnimEffectGrowShrink,59,Grow and Shrink Effect
MsoAnimEffect,Enumeration,msoAnimEffectChangeLineColor,60,Line color Changes
MsoAnimEffect,Enumeration,msoAnimEffectSpin,61,Spin effect
MsoAnimEffect,Enumeration,msoAnimEffectTransparency,62,Transparency effect
MsoAnimEffect,Enumeration,msoAnimEffectBoldFlash,63,Bold Flash
MsoAnimEffect,Enumeration,msoAnimEffectBlast,64,Blasts
MsoAnimEffect,Enumeration,msoAnimEffectBoldReveal,65,Bold Reveals
MsoAnimEffect,Enumeration,msoAnimEffectBrushOnColor,66,Brush on Color
MsoAnimEffect,Enumeration,msoAnimEffectBrushOnUnderline,67,Brush on Underline
MsoAnimEffect,Enumeration,msoAnimEffectColorBlend,68,Color Bleeds
MsoAnimEffect,Enumeration,msoAnimEffectColorWave,69,Color Wave
MsoAnimEffect,Enumeration,msoAnimEffectComplementaryColor,70,Complementary Color
MsoAnimEffect,Enumeration,msoAnimEffectComplementaryColor2,71,Complementary Color2
MsoAnimEffect,Enumeration,msoAnimEffectContrastingColor,72,Contrasting Color
MsoAnimEffect,Enumeration,msoAnimEffectDarken,73,Darken Effect
MsoAnimEffect,Enumeration,msoAnimEffectDesaturate,74,Desaturate Effect
MsoAnimEffect,Enumeration,msoAnimEffectFlashBulb,75,Flash Bulb Effect
MsoAnimEffect,Enumeration,msoAnimEffectFlicker,76,Flicker Effect
MsoAnimEffect,Enumeration,msoAnimEffectGrowWithColor,77,Grow with Color Effect
MsoAnimEffect,Enumeration,msoAnimEffectLighten,78,Lighten Effect
MsoAnimEffect,Enumeration,msoAnimEffectStyleEmphasis,79,Emphasis effect
MsoAnimEffect,Enumeration,msoAnimEffectTeeter,80,Teeter effect
MsoAnimEffect,Enumeration,msoAnimEffectVerticalGrow,81,Vertical Grow effect
MsoAnimEffect,Enumeration,msoAnimEffectWave,82,Wave effect
MsoAnimEffect,Enumeration,msoAnimEffectMediaPlay,83,Media Play Effect
MsoAnimEffect,Enumeration,msoAnimEffectMediaPause,84,Media Pause Effect
MsoAnimEffect,Enumeration,msoAnimEffectMediaStop,85,Media Stop Effect
MsoAnimEffect,Enumeration,msoAnimEffectPathCircle,86,Moves on a Circular Path
MsoAnimEffect,Enumeration,msoAnimEffectPathRightTriangle,87,Moves on a RightTriangle path
MsoAnimEffect,Enumeration,msoAnimEffectPathDiamond,88,Moves on a Diamond path
MsoAnimEffect,Enumeration,msoAnimEffectPathHexagon,89,Moves on a Hexagon path
MsoAnimEffect,Enumeration,msoAnimEffectPath5PointStar,90,Path5PointStar Effect
MsoAnimEffect,Enumeration,msoAnimEffectPathCrescentMoon,91,Moves on a Crescent Moon path
MsoAnimEffect,Enumeration,msoAnimEffectPathSquare,92,Moves on a Square path
MsoAnimEffect,Enumeration,msoAnimEffectPathTrapezoid,93,Moves on a Trapezoid path
MsoAnimEffect,Enumeration,msoAnimEffectPathHeart,94,Moves on a Heart shape path
MsoAnimEffect,Enumeration,msoAnimEffectPathOctagon,95,Moves on a Octagon path
MsoAnimEffect,Enumeration,msoAnimEffectPath6PointStar,96,Path6PointStar Effect
MsoAnimEffect,Enumeration,msoAnimEffectPathFootball,97,Moves on a Football path
MsoAnimEffect,Enumeration,msoAnimEffectPathEqualTriangle,98,Moves on a equilateral triangle path
MsoAnimEffect,Enumeration,msoAnimEffectPathParallelogram,99,Moves on a Parallelogram path
MsoAnimEffect,Enumeration,msoAnimEffectPathPentagon,100,Moves on a Pentagon path
MsoAnimEffect,Enumeration,msoAnimEffectPath4PointStar,101,Path4PointStar Effect
MsoAnimEffect,Enumeration,msoAnimEffectPath8PointStar,102,Path8PointStar Effect
MsoAnimEffect,Enumeration,msoAnimEffectPathTeardrop,103,Moves on a Teardrop path
MsoAnimEffect,Enumeration,msoAnimEffectPathPointyStar,104,Moves on a PointyStar path
MsoAnimEffect,Enumeration,msoAnimEffectPathCurvedSquare,105,Moves on a CurvedSquare path
MsoAnimEffect,Enumeration,msoAnimEffectPathCurvedX,106,Moves on a Curved X path
MsoAnimEffect,Enumeration,msoAnimEffectPathVerticalFigure8,107,Moves on a VerticalFigure8 path
MsoAnimEffect,Enumeration,msoAnimEffectPathCurvyStar,108,Moves on a Curvy Star path
MsoAnimEffect,Enumeration,msoAnimEffectPathLoopdeLoop,109,Moves on a LoopdeLoop path
MsoAnimEffect,Enumeration,msoAnimEffectPathBuzzsaw,110,Moves on the Buzzsaw path
MsoAnimEffect,Enumeration,msoAnimEffectPathHorizontalFigure8,111,Moves on a Horizontal Figure8 path
MsoAnimEffect,Enumeration,msoAnimEffectPathPeanut,112,Moves on a Peanut path
MsoAnimEffect,Enumeration,msoAnimEffectPathFigure8Four,113,Moves on a Figure8Four path
MsoAnimEffect,Enumeration,msoAnimEffectPathNeutron,114,Moves on a Neutron path
MsoAnimEffect,Enumeration,msoAnimEffectPathSwoosh,115,Moves on a Swoosh path
MsoAnimEffect,Enumeration,msoAnimEffectPathBean,116,Moves on the Bean path
MsoAnimEffect,Enumeration,msoAnimEffectPathPlus,117,Moves on a Plus path
MsoAnimEffect,Enumeration,msoAnimEffectPathInvertedTriangle,118,Moves on a Inverted Triangle path
MsoAnimEffect,Enumeration,msoAnimEffectPathInvertedSquare,119,Moves on a Inverted Square path
MsoAnimEffect,Enumeration,msoAnimEffectPathLeft,120,Moves on a Left path
MsoAnimEffect,Enumeration,msoAnimEffectPathTurnRight,121,Moves on a TurnRight path
MsoAnimEffect,Enumeration,msoAnimEffectPathArcDown,122,Moves on the Arc Down path
MsoAnimEffect,Enumeration,msoAnimEffectPathZigzag,123,Moves on a Zigzag path
MsoAnimEffect,Enumeration,msoAnimEffectPathSCurve2,124,Moves on a SCurve2 path
MsoAnimEffect,Enumeration,msoAnimEffectPathSineWave,125,Moves on a SineWave path
MsoAnimEffect,Enumeration,msoAnimEffectPathBounceLeft,126,Moves on the Bounce Left path
MsoAnimEffect,Enumeration,msoAnimEffectPathDown,127,Moves on a Down path
MsoAnimEffect,Enumeration,msoAnimEffectPathTurnUp,128,Moves on a TurnUp path
MsoAnimEffect,Enumeration,msoAnimEffectPathArcUp,129,Moves on the Arc Up path
MsoAnimEffect,Enumeration,msoAnimEffectPathHeartbeat,130,Moves on a Heart Beat path
MsoAnimEffect,Enumeration,msoAnimEffectPathSpiralRight,131,Moves on a SpiralRight path
MsoAnimEffect,Enumeration,msoAnimEffectPathWave,132,Moves on a Wave path
MsoAnimEffect,Enumeration,msoAnimEffectPathCurvyLeft,133,Moves on a Curvy Left path
MsoAnimEffect,Enumeration,msoAnimEffectPathDiagonalDownRight,134,Moves on a Diagonal Down-Right path
MsoAnimEffect,Enumeration,msoAnimEffectPathTurnDown,135,Moves on a TurnDown path
MsoAnimEffect,Enumeration,msoAnimEffectPathArcLeft,136,Moves on the Arc Left path
MsoAnimEffect,Enumeration,msoAnimEffectPathFunnel,137,Moves on a Funnel path
MsoAnimEffect,Enumeration,msoAnimEffectPathSpring,138,Moves on a Spring path
MsoAnimEffect,Enumeration,msoAnimEffectPathBounceRight,139,Moves on the Bounce Right path
MsoAnimEffect,Enumeration,msoAnimEffectPathSpiralLeft,140,Moves on a SpiralLeft path
MsoAnimEffect,Enumeration,msoAnimEffectPathDiagonalUpRight,141,Moves on a Diagonal Up-Right path
MsoAnimEffect,Enumeration,msoAnimEffectPathTurnUpRight,142,Moves on a TurnUpRight path
MsoAnimEffect,Enumeration,msoAnimEffectPathArcRight,143,Moves on the Arc Right Path
MsoAnimEffect,Enumeration,msoAnimEffectPathSCurve1,144,Moves on a SCurve1 path
MsoAnimEffect,Enumeration,msoAnimEffectPathDecayingWave,145,Moves on a Decaying Wave path
MsoAnimEffect,Enumeration,msoAnimEffectPathCurvyRight,146,Moves on a Curvy Right path
MsoAnimEffect,Enumeration,msoAnimEffectPathStairsDown,147,Moves on a StairsDown path
MsoAnimEffect,Enumeration,msoAnimEffectPathUp,148,Moves on an Up path
MsoAnimEffect,Enumeration,msoAnimEffectPathRight,149,Moves on a Right path
MsoAnimEffect,Enumeration,msoAnimEffectMediaPlayFromBookmark,150,
MsoAnimEffect,Enumeration,msoAnimEffect3DArrive,151,
MsoAnimEffect,Enumeration,msoAnimEffect3DTurntable,152,
MsoAnimEffect,Enumeration,msoAnimEffect3DSwing,153,
MsoAnimEffect,Enumeration,msoAnimEffect3DJumpAndTurn,154,
MsoAnimEffectAfter,Enumeration,msoAnimEffectAfterFreeze,1,After freeze.
MsoAnimEffectAfter,Enumeration,msoAnimEffectAfterRemove,2,After remove.
MsoAnimEffectAfter,Enumeration,msoAnimEffectAfterHold,3,After hold.
MsoAnimEffectAfter,Enumeration,msoAnimEffectAfterTransition,4,After transition.
MsoAnimEffectRestart,Enumeration,msoAnimEffectRestartAlways,1,Always restarts.
MsoAnimEffectRestart,Enumeration,msoAnimEffectRestartWhenOff,2,Restarts when animation is off.
MsoAnimEffectRestart,Enumeration,msoAnimEffectRestartNever,3,Never restarts.
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeNone,0,None
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeInVertical,1,In Vertical
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeOutVertical,2,Out Vertical
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeInHorizontal,3,In Horizontal
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeOutHorizontal,4,Out Horizontal
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeHorizontal,5,Horizontal
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeVertical,6,Vertical
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeIn,7,In
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeOut,8,Out
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeAcross,9,Across
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeFromLeft,10,From Left
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeFromRight,11,From Right
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeFromTop,12,From Top
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeFromBottom,13,From Bottom
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeDownLeft,14,Left
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeUpLeft,15,Up Left
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeDownRight,16,Right
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeUpRight,17,Up Right
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeSpokes1,18,Spokes 1
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeSpokes2,19,Spokes 2
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeSpokes3,20,Spokes 3
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeSpokes4,21,Spokes 4
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeSpokes8,22,Spokes 8
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeLeft,23,Left
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeRight,24,Right
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeDown,25,Down
MsoAnimFilterEffectSubtype,Enumeration,msoAnimFilterEffectSubtypeUp,26,Up
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeNone,0,No effect
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeBarn,1,Barn
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeBlinds,2,Blinds
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeBox,3,Box
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeCheckerboard,4,Checkerboard
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeCircle,5,Circle
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeDiamond,6,Diamond
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeDissolve,7,Dissolve
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeFade,8,Fade
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeImage,9,Image
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypePixelate,10,Pixelate
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypePlus,11,Plus
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeRandomBar,12,Random bars
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeSlide,13,Slide
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeStretch,14,Stretch
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeStrips,15,Strips
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeWedge,16,Wedge
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeWheel,17,Wheel
MsoAnimFilterEffectType,Enumeration,msoAnimFilterEffectTypeWipe,18,Wipe
MsoAnimProperty,Enumeration,msoAnimNone,0,None
MsoAnimProperty,Enumeration,msoAnimX,1,X coordinate
MsoAnimProperty,Enumeration,msoAnimY,2,Y coordinate
MsoAnimProperty,Enumeration,msoAnimWidth,3,Width
MsoAnimProperty,Enumeration,msoAnimHeight,4,Height
MsoAnimProperty,Enumeration,msoAnimOpacity,5,Opacity
MsoAnimProperty,Enumeration,msoAnimRotation,6,Rotation
MsoAnimProperty,Enumeration,msoAnimColor,7,Color
MsoAnimProperty,Enumeration,msoAnimVisibility,8,Visibility
MsoAnimProperty,Enumeration,msoAnimTextFontBold,100,Text font bold
MsoAnimProperty,Enumeration,msoAnimTextFontColor,101,Text font color
MsoAnimProperty,Enumeration,msoAnimTextFontEmboss,102,Text font emboss
MsoAnimProperty,Enumeration,msoAnimTextFontItalic,103,Text font italic
MsoAnimProperty,Enumeration,msoAnimTextFontName,104,Text font name
MsoAnimProperty,Enumeration,msoAnimTextFontShadow,105,Text font shadow
MsoAnimProperty,Enumeration,msoAnimTextFontSize,106,Text font size
MsoAnimProperty,Enumeration,msoAnimTextFontSubscript,107,Text font subscript
MsoAnimProperty,Enumeration,msoAnimTextFontSuperscript,108,Text font superscript
MsoAnimProperty,Enumeration,msoAnimTextFontUnderline,109,Text font underline
MsoAnimProperty,Enumeration,msoAnimTextFontStrikeThrough,110,Text font strikethrough
MsoAnimProperty,Enumeration,msoAnimTextBulletCharacter,111,Text bullet character
MsoAnimProperty,Enumeration,msoAnimTextBulletFontName,112,Text bullet fontname
MsoAnimProperty,Enumeration,msoAnimTextBulletNumber,113,Text bullet number
MsoAnimProperty,Enumeration,msoAnimTextBulletColor,114,Text bullet color
MsoAnimProperty,Enumeration,msoAnimTextBulletRelativeSize,115,Relative size of text bullet
MsoAnimProperty,Enumeration,msoAnimTextBulletStyle,116,Text bullet style
MsoAnimProperty,Enumeration,msoAnimTextBulletType,117,Text bullet type
MsoAnimProperty,Enumeration,msoAnimShapePictureContrast,1000,Contrast of the picture
MsoAnimProperty,Enumeration,msoAnimShapePictureBrightness,1001,Brightness of the picture
MsoAnimProperty,Enumeration,msoAnimShapePictureGamma,1002,Gamma properties of the picture
MsoAnimProperty,Enumeration,msoAnimShapePictureGrayscale,1003,Grayscale properties of the picture
MsoAnimProperty,Enumeration,msoAnimShapeFillOn,1004,Shape fill on
MsoAnimProperty,Enumeration,msoAnimShapeFillColor,1005,Shape filled with color
MsoAnimProperty,Enumeration,msoAnimShapeFillOpacity,1006,Shape fill opacity
MsoAnimProperty,Enumeration,msoAnimShapeFillBackColor,1007,Shape filled with back color
MsoAnimProperty,Enumeration,msoAnimShapeLineOn,1008,Shape line on
